,000001.SZ,000002.SZ,000060.SZ,000063.SZ,000069.SZ,000100.SZ,000157.SZ,000166.SZ,000333.SZ,000338.SZ,000402.SZ,000413.SZ,000415.SZ,000423.SZ,000425.SZ,000503.SZ,000538.SZ,000540.SZ,000559.SZ,000568.SZ,000623.SZ,000625.SZ,000627.SZ,000630.SZ,000651.SZ,000671.SZ,000709.SZ,000723.SZ,000725.SZ,000728.SZ,000768.SZ,000776.SZ,000783.SZ,000786.SZ,000792.SZ,000826.SZ,000839.SZ,000858.SZ,000876.SZ,000895.SZ,000898.SZ,000938.SZ,000959.SZ,000961.SZ,000963.SZ,000983.SZ,001965.SZ,001979.SZ,002007.SZ,002008.SZ,002024.SZ,002027.SZ,002044.SZ,002050.SZ,002065.SZ,002074.SZ,002081.SZ,002085.SZ,002142.SZ,002146.SZ,002153.SZ,002202.SZ,002230.SZ,002236.SZ,002241.SZ,002252.SZ,002294.SZ,002304.SZ,002310.SZ,002352.SZ,002385.SZ,002411.SZ,002415.SZ,002450.SZ,002456.SZ,002460.SZ,002466.SZ,002468.SZ,002470.SZ,002475.SZ,002493.SZ,002500.SZ,002508.SZ,002555.SZ,002558.SZ,002572.SZ,002594.SZ,002601.SZ,002602.SZ,002608.SZ,002624.SZ,002625.SZ,002673.SZ,002714.SZ,002736.SZ,002739.SZ,002797.SZ,002925.SZ,300003.SZ,300015.SZ,300017.SZ,300024.SZ,300027.SZ,300033.SZ,300059.SZ,300070.SZ,300072.SZ,300122.SZ,300124.SZ,300136.SZ,300144.SZ,300251.SZ,300408.SZ,300433.SZ,600000.SH,600008.SH,600009.SH,600010.SH,600011.SH,600015.SH,600016.SH,600018.SH,600019.SH,600023.SH,600025.SH,600028.SH,600029.SH,600030.SH,600031.SH,600036.SH,600038.SH,600048.SH,600050.SH,600061.SH,600066.SH,600068.SH,600085.SH,600089.SH,600100.SH,600104.SH,600109.SH,600111.SH,600115.SH,600118.SH,600153.SH,600157.SH,600170.SH,600176.SH,600177.SH,600188.SH,600196.SH,600208.SH,600219.SH,600221.SH,600233.SH,600271.SH,600276.SH,600297.SH,600309.SH,600332.SH,600339.SH,600340.SH,600346.SH,600352.SH,600362.SH,600369.SH,600372.SH,600373.SH,600376.SH,600383.SH,600390.SH,600398.SH,600406.SH,600415.SH,600436.SH,600438.SH,600482.SH,600487.SH,600489.SH,600498.SH,600516.SH,600518.SH,600519.SH,600522.SH,600535.SH,600547.SH,600549.SH,600570.SH,600583.SH,600585.SH,600588.SH,600606.SH,600637.SH,600660.SH,600663.SH,600674.SH,600682.SH,600688.SH,600690.SH,600703.SH,600704.SH,600705.SH,600739.SH,600741.SH,600795.SH,600804.SH,600809.SH,600816.SH,600820.SH,600837.SH,600867.SH,600886.SH,600887.SH,600893.SH,600900.SH,600909.SH,600919.SH,600926.SH,600958.SH,600959.SH,600977.SH,600999.SH,601006.SH,601009.SH,601012.SH,601018.SH,601021.SH,601088.SH,601099.SH,601108.SH,601111.SH,601117.SH,601155.SH,601166.SH,601169.SH,601186.SH,601198.SH,601211.SH,601212.SH,601216.SH,601225.SH,601228.SH,601229.SH,601238.SH,601288.SH,601318.SH,601328.SH,601333.SH,601336.SH,601360.SH,601377.SH,601390.SH,601398.SH,601555.SH,601600.SH,601601.SH,601607.SH,601611.SH,601618.SH,601628.SH,601633.SH,601668.SH,601669.SH,601688.SH,601718.SH,601727.SH,601766.SH,601788.SH,601800.SH,601808.SH,601818.SH,601828.SH,601838.SH,601857.SH,601866.SH,601877.SH,601878.SH,601881.SH,601888.SH,601898.SH,601899.SH,601901.SH,601919.SH,601933.SH,601939.SH,601958.SH,601985.SH,601988.SH,601989.SH,601991.SH,601992.SH,601997.SH,601998.SH,603160.SH,603260.SH,603288.SH,603799.SH,603833.SH,603858.SH,603993.SH
20051130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20051230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20060125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20060228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20060331,97.8026,57.9282,66.6292,50.0901,47.8457,70.9347,58.3472,,,,73.5354,69.4857,56.4345,12.547,70.325,12.2373,46.2809,86.4957,52.3283,35.9453,32.1601,56.5849,32.943,56.1254,81.5576,51.1735,64.3396,62.6885,85.2119,16.9466,31.5602,40.9769,81.0377,60.1766,47.498,52.8145,56.7539,23.3856,36.9447,33.0692,51.5844,60.5097,59.08,69.8811,69.3551,48.2002,,,18.0635,40.4995,72.3345,47.3482,26.6908,40.7717,,,85.1036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0553,,58.7972,,33.93,,,,,,,,,,,,,,,,,,97.3843,43.6247,8.4981,37.3136,53.3631,97.007,97.1964,44.2494,44.2209,,,52.9185,84.4672,69.047,57.9308,95.7683,34.5701,,44.4304,34.2403,49.9054,53.0297,23.1167,68.9967,65.4891,21.8633,59.5667,34.894,90.2818,58.8071,63.1584,61.035,67.4744,71.5652,56.5576,16.487,49.1712,71.4869,42.9328,88.6544,8.1042,29.5598,14.5793,47.0795,55.5439,47.2889,68.8794,21.8064,47.7371,47.1786,30.5989,79.3279,61.7478,64.4559,75.4961,52.6995,46.7163,39.1001,35.9356,77.8452,13.3192,55.755,49.6639,42.1032,44.7382,36.2109,61.1842,39.311,31.0346,56.2924,51.0174,47.0618,67.4322,11.6656,30.5832,65.1371,13.5162,51.3823,48.7931,65.6691,44.8316,23.0212,57.3048,29.739,8.3177,160.1637,67.5906,69.9486,60.8388,61.9401,69.6103,65.0074,30.7825,61.4488,80.3247,24.6665,31.1908,73.3244,55.6026,39.0507,43.0982,,,,75.9686,,,71.0514,,,,,,,,51.728,,,,,,,,85.7305,,,,,,,,,,,,,76.3154,,,,,,70.2549,,,,,,,63.546,,,,62.4178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20060428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20060531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20060630,97.6971,59.5618,66.8291,50.3592,54.7245,75.1785,59.2897,90.0991,,,74.5733,71.5681,56.9686,12.4927,68.2795,14.5853,47.355,85.7823,57.4008,36.3871,33.9357,56.8698,33.6651,62.1995,79.6039,59.6988,67.2013,59.911,90.4621,15.4313,35.6998,39.064,98.8033,63.7203,51.4074,54.487,58.3011,19.9592,44.3095,31.3703,50.2171,61.4818,63.6735,69.736,67.4772,49.8105,,,26.3528,48.5926,62.5543,46.1802,28.4671,46.4249,56.355,61.7177,,70.4359,,,,,,,,,,,,,,,,,,,,,,,,61.9209,,,,,,,,,,,67.4524,,70.5323,,62.1201,,,,,,,,,,,,,,,,,,97.2921,39.4218,12.1728,47.5256,56.8683,97.2574,97.3449,,45.2966,,,56.2958,85.0114,75.4648,50.8625,96.0279,39.7193,86.4547,44.3284,35.7535,57.5517,53.0459,25.6703,70.3275,64.2051,22.9203,55.1694,42.184,91.4156,64.7156,70.5651,62.2348,69.5678,75.1019,58.9147,20.4128,46.3152,70.7634,32.8944,77.1945,13.8763,25.3229,15.99,45.056,54.7451,47.549,71.9786,26.1365,47.8341,44.8793,35.8978,82.8251,59.1556,66.8521,78.7237,58.1198,47.8129,34.3421,38.648,75.9197,14.5856,57.8492,58.5977,44.7344,48.1823,41.3194,64.0848,42.5791,35.1466,58.4547,47.8735,48.0425,72.7044,28.694,34.7211,63.6158,14.6931,49.4781,56.1208,64.9494,43.6323,23.8293,53.9426,32.9193,14.4109,167.2349,70.4729,77.1688,58.6812,61.6827,70.3859,57.9243,27.3917,60.5252,77.6267,24.6868,31.0494,70.7989,59.311,38.452,45.1879,,,,68.8606,,,82.0885,50.2243,,,,,,,69.431,68.8609,,,97.3431,,,,89.0577,,,,,,,,,,17.7091,,,86.6535,,95.3183,78.8064,38.3588,,69.0384,,,88.9962,,,,75.4264,,,,74.6878,,,,,,,,,81.4277,,,,,,,,,,,92.6065,,71.8658,,,,,,,,,,
20060731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20060831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
