,000001.SZ,000002.SZ,603833.SH,000703.SZ,000783.SZ,300003.SZ,001979.SZ,000413.SZ,600061.SH,600339.SH,000100.SZ,002555.SZ,000408.SZ,002508.SZ,000063.SZ,000423.SZ,000338.SZ,000069.SZ,002304.SZ,002466.SZ,600383.SH,600688.SH,000157.SZ,600436.SH,002044.SZ,000402.SZ,601888.SH,600674.SH,601991.SH,002252.SZ,000425.SZ,600637.SH,002422.SZ,601988.SH,601997.SH,000898.SZ,601992.SH,601088.SH,000938.SZ,600018.SH,600346.SH,000538.SZ,600588.SH,002736.SZ,600369.SH,001965.SZ,600549.SH,002493.SZ,600068.SH,000568.SZ,601618.SH,000895.SZ,000661.SZ,002468.SZ,601788.SH,603986.SH,000625.SZ,300122.SZ,000630.SZ,002594.SZ,000651.SZ,600048.SH,601018.SH,000786.SZ,002050.SZ,600025.SH,000728.SZ,000709.SZ,000776.SZ,002352.SZ,601169.SH,300015.SZ,002411.SZ,002714.SZ,300059.SZ,300296.SZ,002120.SZ,000768.SZ,002572.SZ,000961.SZ,601006.SH,002202.SZ,000792.SZ,000959.SZ,002146.SZ,000826.SZ,600109.SH,601933.SH,600438.SH,601155.SH,002294.SZ,002065.SZ,600297.SH,000858.SZ,002142.SZ,000876.SZ,600176.SH,600415.SH,600398.SH,000963.SZ,002460.SZ,002007.SZ,601901.SH,300017.SZ,601877.SH,601989.SH,002456.SZ,300408.SZ,002230.SZ,002008.SZ,002624.SZ,601166.SH,603260.SH,600271.SH,601857.SH,600516.SH,600518.SH,603799.SH,002179.SZ,002027.SZ,601818.SH,600000.SH,601668.SH,601766.SH,300251.SZ,600027.SH,002241.SZ,002236.SZ,600009.SH,600010.SH,000415.SZ,600816.SH,600015.SH,600016.SH,600019.SH,600352.SH,601138.SH,002271.SZ,600028.SH,600029.SH,600030.SH,600031.SH,000725.SZ,601939.SH,600036.SH,601898.SH,600050.SH,600066.SH,300433.SZ,600111.SH,601919.SH,000503.SZ,603288.SH,601398.SH,600089.SH,600085.SH,000983.SZ,000166.SZ,300024.SZ,600276.SH,002310.SZ,603160.SH,600100.SH,600115.SH,600705.SH,600104.SH,601808.SH,600606.SH,600118.SH,601878.SH,601838.SH,601198.SH,600332.SH,600219.SH,600153.SH,600482.SH,600170.SH,601009.SH,600177.SH,002475.SZ,600188.SH,601360.SH,600196.SH,600208.SH,601600.SH,000671.SZ,600498.SH,601211.SH,600221.SH,002673.SZ,601318.SH,600570.SH,600390.SH,002001.SZ,000839.SZ,601688.SH,600535.SH,600406.SH,002925.SZ,600372.SH,600309.SH,600340.SH,601328.SH,600566.SH,601985.SH,601828.SH,600362.SH,600522.SH,002773.SZ,600004.SH,300136.SZ,601881.SH,600519.SH,601727.SH,601669.SH,002085.SZ,600583.SH,600585.SH,601228.SH,601555.SH,600760.SH,601238.SH,002311.SZ,300144.SZ,601377.SH,601607.SH,600919.SH,601633.SH,601288.SH,601021.SH,000627.SZ,601108.SH,601229.SH,601611.SH,002032.SZ,601111.SH,601225.SH,603156.SH,600660.SH,603858.SH,601216.SH,601117.SH,600703.SH,600690.SH,300124.SZ,600547.SH,600926.SH,600809.SH,600011.SH,601998.SH,601390.SH,600739.SH,600741.SH,002625.SZ,300033.SZ,600489.SH,600998.SH,000333.SZ,002558.SZ,601212.SH,600837.SH,600795.SH,601899.SH,601066.SH,600867.SH,600958.SH,600886.SH,603993.SH,000553.SZ,600893.SH,601012.SH,600977.SH,601186.SH,300142.SZ,002415.SZ,600909.SH,601601.SH,601333.SH,600999.SH,601336.SH,002601.SZ,300070.SZ,600887.SH,002450.SZ,601628.SH,600704.SH,600900.SH,603259.SH,002602.SZ,002081.SZ,002153.SZ,002024.SZ,601800.SH,600487.SH,600157.SH,600023.SH,600038.SH,002797.SZ,300072.SZ,600233.SH
2005-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-12-31,3.1928,37.7141,,78.0563,36.8687,,,-30.2732,20.5759,-39.0577,28.2839,,-0.6689,,-4.9442,6.4477,-14.6276,16.2852,63.7865,,-18.9067,16.4844,-3.0046,65.2244,-6.2075,14.9396,,-67.8084,32.4701,,-18.1317,-16.6497,,10.7803,,14.0372,,33.043,9.8534,36.6762,9.9645,33.6232,37.8706,-42.6752,-43.9467,,93.2899,,-11.813,13.7715,,33.849,32.8416,,3.1209,,3.465,,53.6413,1.3529,31.921,51.1423,,38.7255,35.5866,18.7966,-18.6455,11.1161,-26.6165,,5.7107,,,,,,52.2137,17.2591,,1.622,81.9616,106.4526,30.7876,0.6817,62.5656,54.8206,-69.9092,,39.6689,,,42.2534,-13.9147,1.924,18.4138,17.198,27.8038,14.6931,17.1539,20.8764,,12.6218,,,,,,,,36.144,,31.2571,,24.5719,42.0952,-12.8929,5.6957,,80.0242,32.3997,,27.6637,,,,30.7108,,,13.9782,16.772,-13.6813,131.8652,21.2879,35.1089,115.915,38.4214,,,35.2983,61.4119,26.2077,-4.4737,8.1989,13.0477,24.7077,,7.5916,15.8859,,10.7337,16.3,-31.6323,,16.532,22.1411,6.5629,49.4014,-32.787,20.1744,2.9792,,,19.9623,31.8295,-58.4969,-14.7096,15.6792,-34.5459,28.5454,-20.3651,,,17.0988,17.2861,9.7678,36.8643,29.0854,44.7255,11.3819,,4.0655,,23.2161,30.3697,14.8461,-39.4789,1.1694,-33.6372,19.6293,-26.3267,11.7668,-11.3148,2.5567,10.8076,0.9095,-9.2472,12.5995,57.9638,,8.1608,57.2805,-10.4001,21.7008,20.5408,,,25.5326,19.9276,,36.5558,,,30.5909,,,43.625,22.11,29.1149,,-70.5622,66.2699,8.3099,,,-46.6518,-1.069,,,1.0726,,12.0246,1.5056,,,46.2199,15.0249,,,24.1314,,,,-76.8381,7.9093,,146.7892,-17.9758,27.9884,32.863,22.3789,27.9102,59.4068,6.6811,,,28.4478,,44.9818,,,55.894,42.4798,,,7.0939,-41.345,28.5516,,11.2649,-1.8613,,,25.2279,,,,18.1595,6.8534,-28.0567,,,,39.385,,10.3841,26.5523,17.582,,,31.659,36.0609,74.9858,26.4185,13.4024,36.5454,,50.2587,-63.5175,,18.9004
2006-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-03-31,-18.7231,22.1788,,73.9244,32.7797,,,154.4354,41.1393,-33.793,4.3376,,-54.8293,,7.2841,3.9461,,22.7995,,,7.5073,8.2832,26.893,149.3362,11.3964,-23.6171,,19.7108,,,-0.3234,-2.153,,,,75.9721,,,5.5545,,7.5502,40.5196,15.5737,508.5664,151.9203,,76.9046,,22.4446,26.04,,15.0124,13.462,,424.2149,,-20.7961,,72.6507,,49.4511,,,42.5476,28.9056,,-7.4223,-0.1135,8.9123,,,,,,,,,52.3117,,-27.9469,,,32.1794,11.6322,,46.9753,94.3998,,48.7838,,,,23.805,10.6574,,16.0871,-1.0573,47.1429,8.6292,22.0613,,0.6544,,,,,,,,48.1642,,,,55.0243,,-11.7145,16.0913,,,47.8015,,-18.6558,,,,4.8043,,,11.5363,-16.7182,-39.3102,-40.8364,-23.1769,-31.7238,87.5319,3.2183,,,33.7737,14.1302,672.8393,67.1507,15.8922,,-3.5694,,26.3885,26.9911,,7.0215,,-17.9252,,,39.4671,-9.4209,12.3368,,,16.3218,,,22.0071,62.0705,-38.5813,-27.9406,,-82.4032,78.6124,,,,11.3182,39.598,-17.5188,29.1111,24.0258,,21.9713,,-9.0279,,8.4535,128.7354,,239.9635,9.7915,234.0938,28.6528,,,43.7523,-3.2764,13.4111,5.1345,546.088,145.3756,22.89,,9.4678,33.3417,9.4372,,15.0124,,,36.5322,57.2502,,32.205,,,18.268,,,,12.0288,54.741,,,39.1131,,,,,-4.0015,,,,,-5.1423,,,,62.9365,,,,54.5001,,,,-99.4101,3.2276,,-23.3931,,113.6119,8.7985,,,0.3754,22.834,,,46.3811,,,,,112.028,0.6507,,,33.9561,173.9972,-5.0134,,17.5493,5.6692,,,,,,,,,98.9453,,,,38.7726,,,-13.8436,27.0808,,,,,68.6635,,11.6078,-33.2359,,182.4644,,,0.5029
2006-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-06-30,18.0628,53.8848,,104.2706,75.2364,,,110.3105,25.2115,-39.7203,-0.8669,,-59.932,,2.7749,17.6021,,12.4627,,,-11.2937,8.9762,37.5794,66.1381,33.2284,579.8852,,31.0872,,,-11.5643,21.7546,,-21.3089,,76.1802,,,7.5043,,27.3147,29.9796,14.9014,1352.32,64.5658,,57.2062,,33.1593,33.2872,,13.5579,6.2805,,425.1679,,-30.574,,96.5928,,42.2611,60.4766,,33.169,21.5044,,-19.2915,12.334,-16.3641,,,,,,,,,51.2312,,-20.8717,22.3645,,52.6607,13.3399,,36.9459,-4.2143,,30.0562,,,30.4719,40.5379,15.5949,,12.9576,21.0248,39.6442,19.1235,14.7905,,1.8863,,,,,,,,50.6898,,,,51.6899,,-1.9469,20.3829,,,83.0246,,21.4394,,,,8.4844,,,10.5951,-18.9052,-29.1105,-64.276,28.426,-31.7893,48.8172,22.5058,,,36.722,17.1218,947.5704,90.2153,-0.5776,,21.8766,,25.2121,31.3044,,31.9204,,-6.4094,,10.6929,31.8658,-12.6284,25.4967,-57.3018,,17.3649,,,20.767,70.1877,-36.8803,-23.3041,,-80.9347,13.4114,,,,11.6799,836.3221,7.3429,30.3341,25.8445,,38.2885,,5.3179,,32.8746,105.5288,,429.4257,19.2209,285.6616,26.5349,309.4865,,55.222,1.1232,18.8869,8.7693,5312.7754,83.5445,9.9168,,21.5054,41.8803,21.1541,,6.3279,,,52.1167,37.2713,,21.2674,,,19.414,,,,14.1611,65.5064,,246.8201,16.967,,,,781.742,2.4047,,,,,3.4561,,,,68.0764,9.3277,,,38.7354,,,,-99.6024,38.0469,,-31.8147,,57.293,5.6044,,,6.2388,18.4097,,,11.7741,,,,,851.8978,21.7812,,,25.3696,674.1704,86.1064,,26.1189,8.4672,,,,,,,,,320.8511,,,,40.8242,,41.5637,-3.5313,1.1411,,,,,66.5855,,29.2022,-18.4034,,35.8328,105.2952,,10.9924
2006-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
