,000001.SZ,000002.SZ,603833.SH,000703.SZ,000783.SZ,300003.SZ,001979.SZ,000413.SZ,600061.SH,600339.SH,000100.SZ,002555.SZ,000408.SZ,002508.SZ,000063.SZ,000423.SZ,000338.SZ,000069.SZ,002304.SZ,002466.SZ,600383.SH,600688.SH,000157.SZ,600436.SH,002044.SZ,000402.SZ,601888.SH,600674.SH,601991.SH,002252.SZ,000425.SZ,600637.SH,002422.SZ,601988.SH,601997.SH,000898.SZ,601992.SH,601088.SH,000938.SZ,600018.SH,600346.SH,000538.SZ,600588.SH,002736.SZ,600369.SH,001965.SZ,600549.SH,002493.SZ,600068.SH,000568.SZ,601618.SH,000895.SZ,000661.SZ,002468.SZ,601788.SH,603986.SH,000625.SZ,300122.SZ,000630.SZ,002594.SZ,000651.SZ,600048.SH,601018.SH,000786.SZ,002050.SZ,600025.SH,000728.SZ,000709.SZ,000776.SZ,002352.SZ,601169.SH,300015.SZ,002411.SZ,002714.SZ,300059.SZ,300296.SZ,002120.SZ,000768.SZ,002572.SZ,000961.SZ,601006.SH,002202.SZ,000792.SZ,000959.SZ,002146.SZ,000826.SZ,600109.SH,601933.SH,600438.SH,601155.SH,002294.SZ,002065.SZ,600297.SH,000858.SZ,002142.SZ,000876.SZ,600176.SH,600415.SH,600398.SH,000963.SZ,002460.SZ,002007.SZ,601901.SH,300017.SZ,601877.SH,601989.SH,002456.SZ,300408.SZ,002230.SZ,002008.SZ,002624.SZ,601166.SH,603260.SH,600271.SH,601857.SH,600516.SH,600518.SH,603799.SH,002179.SZ,002027.SZ,601818.SH,600000.SH,601668.SH,601766.SH,300251.SZ,600027.SH,002241.SZ,002236.SZ,600009.SH,600010.SH,000415.SZ,600816.SH,600015.SH,600016.SH,600019.SH,600352.SH,601138.SH,002271.SZ,600028.SH,600029.SH,600030.SH,600031.SH,000725.SZ,601939.SH,600036.SH,601898.SH,600050.SH,600066.SH,300433.SZ,600111.SH,601919.SH,000503.SZ,603288.SH,601398.SH,600089.SH,600085.SH,000983.SZ,000166.SZ,300024.SZ,600276.SH,002310.SZ,603160.SH,600100.SH,600115.SH,600705.SH,600104.SH,601808.SH,600606.SH,600118.SH,601878.SH,601838.SH,601198.SH,600332.SH,600219.SH,600153.SH,600482.SH,600170.SH,601009.SH,600177.SH,002475.SZ,600188.SH,601360.SH,600196.SH,600208.SH,601600.SH,000671.SZ,600498.SH,601211.SH,600221.SH,002673.SZ,601318.SH,600570.SH,600390.SH,002001.SZ,000839.SZ,601688.SH,600535.SH,600406.SH,002925.SZ,600372.SH,600309.SH,600340.SH,601328.SH,600566.SH,601985.SH,601828.SH,600362.SH,600522.SH,002773.SZ,600004.SH,300136.SZ,601881.SH,600519.SH,601727.SH,601669.SH,002085.SZ,600583.SH,600585.SH,601228.SH,601555.SH,600760.SH,601238.SH,002311.SZ,300144.SZ,601377.SH,601607.SH,600919.SH,601633.SH,601288.SH,601021.SH,000627.SZ,601108.SH,601229.SH,601611.SH,002032.SZ,601111.SH,601225.SH,603156.SH,600660.SH,603858.SH,601216.SH,601117.SH,600703.SH,600690.SH,300124.SZ,600547.SH,600926.SH,600809.SH,600011.SH,601998.SH,601390.SH,600739.SH,600741.SH,002625.SZ,300033.SZ,600489.SH,600998.SH,000333.SZ,002558.SZ,601212.SH,600837.SH,600795.SH,601899.SH,601066.SH,600867.SH,600958.SH,600886.SH,603993.SH,000553.SZ,600893.SH,601012.SH,600977.SH,601186.SH,300142.SZ,002415.SZ,600909.SH,601601.SH,601333.SH,600999.SH,601336.SH,002601.SZ,300070.SZ,600887.SH,002450.SZ,601628.SH,600704.SH,600900.SH,603259.SH,002602.SZ,002081.SZ,002153.SZ,002024.SZ,601800.SH,600487.SH,600157.SH,600023.SH,600038.SH,002797.SZ,300072.SZ,600233.SH
2006-09-30,0.0217,0.2649,,0.3492,3.8612,,,0.1957,1.2493,0.3036,1.3171,,0.0532,,0.7116,0.5529,2.149,0.1043,,,0.2133,1.3602,0.7577,0.5921,1.1202,0.1608,,0.2123,,,0.7231,0.4449,,0.0212,,1.1679,,,1.2926,0.1953,0.4063,1.242,0.4887,0.1728,0.0513,,0.7563,,0.7281,0.5164,,3.0382,0.1874,,0.1154,,0.4549,,1.4506,,1.345,0.209,,0.4585,0.7469,0.0285,0.7956,0.8503,0.1483,,,,,,,,,0.4333,,0.5574,0.3141,,0.3551,1.1758,,0.2123,0.1776,,2.1936,,,0.6084,0.6092,0.6001,,0.6563,0.3022,0.2491,0.4121,1.3975,,0.3609,,,,,,,,0.6795,,,,0.8256,,0.2619,0.4685,,,2.0366,,0.0222,,,,0.2647,,,0.2063,1.0,0.1706,0.0288,0.0193,0.0198,0.8065,0.7779,,,1.3962,0.467,0.0914,0.7465,0.3537,,0.0212,,0.5099,1.2149,,0.403,,0.0927,,,0.571,0.4879,0.5018,0.0332,,0.7787,,,0.6574,0.4679,0.0959,0.2236,,0.1017,0.3464,,,,1.4318,0.8821,1.5457,0.7838,1.1901,,0.3496,,0.4798,,0.496,0.436,,0.2828,0.3277,0.0922,0.2856,,0.243,0.4898,0.4794,0.5268,0.1599,,0.5724,0.4297,,0.5345,0.7881,0.3416,,0.1905,,,1.1773,0.4725,,0.225,,,0.3857,,,0.9921,0.7607,0.5666,,,0.5501,,,,,1.3106,,,,,0.3847,0.0888,,,0.9607,0.4122,,,0.4009,,,,0.0009,2.5398,,1.6754,,0.7919,0.3165,,,1.167,0.5055,,,1.9781,,,,,1.6294,0.2506,,,0.1392,0.1229,0.4367,,0.6953,0.6883,,,,,,,,,,,,,1.9948,,,0.6675,0.1316,,,0.9456,,2.838,,0.5075,1.3468,,0.5263,,,0.7653
2006-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-12-31,0.0296,0.4983,,0.5777,0.2062,0.9856,,0.3679,1.6786,0.3939,1.8702,,0.1905,,0.9766,0.8031,0.6316,0.2603,1.216,,0.4089,1.8666,0.9763,0.7234,1.5295,0.3707,2.1917,0.1469,0.3218,0.8461,0.8581,0.677,,0.0289,0.0342,1.5015,0.5062,0.423,2.0623,0.2639,0.5436,1.6913,0.7168,0.2758,0.0681,,0.8765,,0.7915,0.6307,,4.2836,0.405,,0.2022,,0.7341,,2.4056,1.0145,1.7982,0.3288,0.2588,0.6239,0.9434,0.0345,0.2567,1.1313,0.2114,0.9712,0.023,0.5741,1.7931,,0.8472,,1.3675,0.6494,,0.7597,0.4199,1.6723,0.5019,1.5272,0.7209,0.2436,0.2065,,2.5976,,1.401,0.8844,0.8026,0.7414,0.0323,0.8566,0.4382,0.3809,0.5517,1.8812,,0.4682,0.1098,1.9211,1.8474,,,,0.8852,0.8897,,0.025,,1.1521,0.8945,0.2438,0.6084,,1.0096,2.588,0.0248,0.03,1.2617,,,0.3308,0.4276,1.4696,0.2733,1.4216,0.2805,0.0891,0.0251,0.0277,1.0579,1.0219,,1.2956,1.8903,0.6365,0.1422,0.9413,0.4717,0.0299,0.0301,0.5446,0.6889,1.6032,,0.6484,0.7039,0.1124,,0.0256,0.8654,0.6338,0.7033,0.0808,0.6607,1.0434,1.1065,,1.0297,0.6507,0.0482,0.3971,0.5716,0.1355,0.78,0.1704,0.0234,,1.9497,0.3531,2.5549,1.1742,1.6715,0.0283,0.4227,,0.6628,,0.6659,0.432,0.9298,0.3775,0.4713,0.1362,0.3846,0.3113,0.2873,0.6781,0.6779,0.732,0.2232,0.1556,0.8027,0.6693,,0.541,1.0005,0.5139,0.0276,0.2781,,,1.4885,0.6967,,0.3137,,0.1129,0.5563,0.7451,,1.2139,1.1636,0.7632,,0.1084,0.758,1.5774,2.5841,,0.1918,1.9048,0.0248,0.8251,0.0229,,0.5019,0.0839,0.0245,,1.3883,0.5751,,,0.5563,,,,0.004,2.7865,,2.6113,0.0332,1.0185,0.4291,0.0274,1.2908,1.5976,0.6808,,0.8005,2.7691,,2.0587,,,0.2163,0.3542,1.2802,0.1039,0.2093,0.1722,0.4849,,0.8773,0.9552,,,1.4094,,1.4698,0.1313,0.3157,0.1934,0.1767,0.3094,,,2.5876,,0.3655,0.9572,0.1621,,,1.1069,0.991,3.977,1.0943,0.7293,1.6556,,1.0225,0.248,,0.9631
2007-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-03-31,0.0086,0.0822,,0.1269,0.4266,,,0.1401,0.3307,0.0708,0.45,,0.1357,,0.2207,0.2038,0.2135,0.0221,0.5048,,0.0682,0.4456,0.2295,0.1923,0.309,0.1777,,0.0426,0.0824,,0.204,0.1561,,0.0078,,0.2635,,,0.4259,0.0652,0.1432,0.3596,0.1285,0.0857,0.0115,,0.1262,,0.0297,0.1948,,1.0862,0.0975,,,,0.2347,,0.3195,,0.3933,0.0348,,0.1069,0.2881,0.0027,0.0606,0.3303,0.0342,,0.006,,,,,,0.2275,0.1355,,0.1919,0.1086,,0.118,0.3679,,0.0478,0.0417,,0.3083,,,0.1388,0.1888,0.2777,,0.1791,0.111,0.0754,0.1517,0.5282,,0.0909,,,,,,,,0.1842,,0.007,,0.2144,,0.1227,0.1259,,,0.5919,,0.0076,,,,0.0754,,,0.058,0.3341,0.0323,0.0205,0.0073,0.0071,0.2508,0.2374,,,0.454,0.1546,0.0397,0.2833,0.136,,0.0081,,0.1739,0.3018,,0.1881,,0.0307,,0.0071,0.2098,0.1827,0.1582,0.0411,,0.2634,,,0.1753,0.1527,0.0287,0.3102,0.158,0.11,0.216,,,,0.5447,0.0731,0.5105,0.2421,0.3516,,0.0807,,0.1674,,0.1288,0.0548,,0.0423,0.0937,,0.0962,,0.0814,0.1043,0.1775,0.1497,0.0437,,0.1887,0.0959,,0.22,0.3124,0.1062,0.0072,0.0456,,,0.403,0.1561,,0.0814,,,0.1632,,,0.2682,0.1772,0.1536,,,0.2023,,,,,0.4522,,,,,0.131,0.0487,,,0.3955,0.1272,,,0.1407,,,,0.0002,0.668,,1.3609,,0.3311,0.1043,,,0.2129,0.137,,,0.6817,,,,,0.0083,0.0665,,,0.0403,0.0475,0.1009,,0.2003,0.2176,,,,,,,,0.0834,,,,,0.4964,,0.1262,0.1539,0.0226,,,0.8748,,0.9465,,0.1459,0.2223,,0.0488,,,0.2556
2007-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-06-30,0.017,0.1954,,0.3002,0.8551,,,0.2568,0.7762,0.1765,0.9074,,0.3562,,0.4959,0.4153,0.8036,0.0525,,,0.1478,0.9388,0.5833,0.3937,0.6023,0.1726,,0.0814,0.1614,,0.5349,0.318,,0.0159,,0.5259,,0.2287,0.8987,0.1469,0.3087,0.7107,0.3228,0.2019,0.0495,,0.3446,,0.0693,0.3717,,2.5113,0.2037,,0.139,,0.4899,,0.6801,,1.1283,0.1115,,0.2724,0.5958,,0.0931,0.6751,0.079,,,,,,,,0.5336,0.3156,,0.4113,0.2401,0.3237,0.2616,0.7415,0.1583,0.0992,0.0881,,0.8827,,,0.3835,0.3838,0.3963,0.0162,0.3807,0.2235,0.1677,0.2779,1.0304,,0.1996,,,,,,,,0.4085,,0.014,,0.5868,0.4635,0.2724,0.2951,,0.4613,1.1011,,0.0159,,,,0.1501,,,0.1167,0.6161,0.0889,0.0672,0.0141,0.0145,0.5616,0.5205,,,0.9046,0.3243,0.0931,0.6123,0.2962,0.0172,0.0171,0.3154,0.3555,0.6491,,0.4008,0.3282,0.0639,,0.0147,0.4781,0.3718,0.3462,0.1131,0.2298,0.5777,,,0.438,0.3211,0.0231,0.6025,,0.1905,0.4018,0.1542,,,1.0374,0.3982,1.2079,0.5674,0.8227,0.0124,0.1808,,0.3414,,0.2737,0.1102,0.4136,0.0756,0.2241,0.1072,0.1784,0.1618,0.1606,0.3158,0.458,0.3355,0.0938,0.1003,0.3968,0.2677,,0.3863,0.6031,0.2978,0.0141,0.1217,,,0.7766,0.3745,,0.1689,,,0.2656,,,0.5718,0.4644,0.3439,,0.1105,0.4003,,,,0.1451,0.9049,,,,,0.2983,,,,0.7764,0.2748,,,0.283,,,,0.0013,1.6525,,2.1687,,0.5306,0.212,0.0151,0.5107,0.5148,0.2739,,,1.2952,,1.3816,,,0.117,0.1579,,,0.093,0.1326,0.2041,,0.5137,0.4883,,,0.5688,,,0.1523,0.2045,0.1798,0.1184,,,,1.1648,,0.2105,0.3196,0.0624,,,1.1604,0.4136,1.6862,,0.2972,0.8165,,0.2452,0.1747,,0.4763
2007-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-09-30,0.0258,0.1956,,0.5075,1.2696,,,0.3881,1.1222,0.2605,1.363,,0.4781,,0.7706,0.6287,1.1178,0.098,,,0.207,1.3719,0.9575,0.584,1.0293,0.1803,,0.1186,0.2387,,0.7684,0.5165,,0.0242,,0.7551,,,1.4125,0.2242,0.4701,1.0991,0.4765,,0.0749,,0.5021,,0.4214,0.5093,,3.9388,0.2811,,,,0.6808,,1.4402,,1.4959,0.1461,,0.4013,0.8119,0.0216,0.1254,1.001,0.1268,,0.0181,,,,,,0.8541,0.4648,,0.6476,0.3667,0.316,0.3603,1.1276,0.1569,0.1536,0.1405,,1.8836,,,0.5391,0.6146,0.5408,0.0242,0.6362,0.3379,0.2454,0.3947,1.5223,,0.3084,,,,,,,,0.677,,0.0217,,0.8471,,0.4352,0.362,,0.685,1.6204,,0.0239,,,,0.232,,,0.1728,0.7944,0.2126,0.0747,0.021,0.0219,0.8404,0.807,,,1.3859,0.5193,0.1403,0.8235,0.4985,0.0268,0.0262,,0.5355,0.8828,,0.5772,0.5142,0.0916,,0.0226,0.7208,0.5043,0.5281,,,0.8451,,,0.6759,0.5057,0.0363,0.902,0.3833,0.2142,0.5119,,,,1.5666,0.5201,1.7516,0.7525,1.1962,0.0202,0.1906,,0.5109,,0.4119,0.126,0.6128,0.1241,0.3706,,0.2793,,0.2375,0.5465,0.7121,0.4921,0.1514,,0.6207,0.4306,,0.5848,0.9476,0.4698,0.0221,0.1863,,,1.1568,0.6134,,0.2621,,,0.4511,,,0.8559,0.6736,0.5124,,,0.5919,,,,,1.3579,,,,,0.4584,,,,0.9699,0.4456,,,0.4467,,,,0.0016,2.2353,,3.7015,,0.7457,0.323,0.0236,,0.7963,0.3992,,,2.5136,,,,,0.1965,0.2482,,,0.1522,,0.2851,,0.7461,0.7897,,,,,,,,0.2839,,,,,1.8258,,0.2697,0.5106,0.1139,,,1.5384,0.4227,2.2221,,0.445,1.3097,,0.4551,,,0.7561
2007-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-12-31,0.0353,0.4736,,0.7522,0.278,0.9501,,0.5339,1.5539,0.3719,1.8294,0.6955,0.6671,1.8021,1.0712,0.9103,1.4788,0.1774,1.4062,1.0602,0.4144,1.8926,1.2912,0.6802,1.4025,0.3328,2.3601,0.0907,0.3119,0.9814,1.0254,0.6729,1.1354,0.0319,0.0357,0.8998,0.4508,0.4083,2.1918,0.3052,0.6729,1.6309,0.5842,0.3358,0.0894,,0.6115,1.0007,0.5826,0.7363,,5.6531,0.4457,1.2254,0.2892,,0.9525,1.4819,2.0529,,1.8037,0.2827,0.2648,0.6141,1.0367,0.0363,0.3029,1.297,0.1806,1.4451,0.0244,0.9111,2.1933,,0.733,,1.1919,0.6368,,0.9448,0.4526,0.9303,0.4971,1.5495,0.4869,0.2448,0.2679,3.9082,2.4762,,1.6856,0.7953,0.8344,0.6689,0.034,0.8424,0.4565,0.5899,0.5455,2.0798,1.0509,0.3957,0.2868,1.806,1.99,,0.6252,,0.8402,0.8468,,0.03,,1.2408,0.9231,0.6243,0.5049,,0.6685,2.1749,0.03,0.0323,1.1921,0.8373,,0.3397,1.0478,1.1948,0.2235,1.1302,0.2897,0.2205,0.0275,0.0312,1.0848,0.9821,,1.5858,1.8237,0.7044,0.2435,1.0456,0.7463,0.0364,0.0365,0.6694,0.7014,1.3469,,0.7521,1.1318,0.1221,,0.0314,1.0239,0.6743,0.7024,0.2339,0.6998,1.1256,1.175,,0.9649,0.6853,0.0748,1.124,0.5103,0.4404,0.5153,0.3199,0.0365,0.1089,2.1114,0.6452,2.4238,1.056,1.706,0.0287,0.2675,1.0077,0.6934,,0.5266,0.3451,0.8643,0.412,0.5111,0.1871,0.3587,0.2989,0.2965,0.774,0.9979,0.7079,0.2407,0.2508,0.8761,0.6621,,0.4559,1.2161,0.6749,0.0326,0.2746,0.1422,,1.6365,0.9623,,0.3228,0.6663,0.2103,0.7219,0.8051,0.942,1.1099,0.9194,0.6957,,0.2346,0.8438,1.7701,3.3604,0.3692,0.3408,1.9808,0.0292,0.9551,0.0337,,0.6687,0.2187,0.0268,,1.4487,0.5845,,,0.6057,,0.4633,,0.0048,2.7967,1.298,6.1057,0.0346,1.0401,0.4305,0.0324,1.0066,1.0647,0.58,,1.4978,3.7775,2.9495,2.0361,0.9034,,0.189,0.3307,1.069,0.178,0.2162,0.3375,0.3835,0.4965,0.9795,1.0317,0.9517,,1.2613,0.5947,1.7557,0.2851,0.3632,0.3996,0.1979,0.3817,,0.87,2.2077,0.6538,0.3469,0.6906,0.1561,,,1.8964,0.6492,3.2047,0.9887,0.6005,1.8773,,0.9357,0.2892,0.7034,1.047
2008-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-02-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-03-31,0.0093,0.0621,,0.2101,0.0292,,,0.1486,0.2562,0.0593,0.433,,0.1869,,0.2156,0.2706,0.3702,0.0249,,,0.0303,0.5268,0.2626,0.1755,0.2069,0.0392,,0.0237,0.0665,0.2859,0.2771,0.1491,,0.0089,,0.2111,,0.0972,0.4121,0.0731,0.1623,0.3718,0.0924,,0.012,,0.1119,,0.134,0.2862,,1.6294,0.0814,,,,0.2684,,0.4336,,0.4069,0.0265,,0.0847,0.3089,0.007,0.0143,0.3729,0.0364,,0.0081,,,,,,0.2136,0.1476,,0.2554,0.1074,0.1114,0.0997,0.3458,0.0923,0.0539,0.0706,,0.3648,,0.434,0.1699,0.2148,0.2568,0.0102,0.2392,0.1053,0.0887,0.1105,0.5782,,0.0804,,,,,,,0.144,0.1604,,0.0085,,0.2418,0.2521,0.1448,0.0995,,0.1592,0.429,,0.0086,,0.2093,,0.096,0.2777,0.2069,0.0437,0.2282,0.0035,0.0624,0.0073,0.008,0.2361,0.2115,,,0.445,0.172,0.0283,0.2226,0.2211,0.0096,0.0102,0.1563,0.1797,0.2492,,0.1918,0.2421,0.0371,,0.0085,0.2116,0.1843,0.1887,,,0.2987,,,0.1894,0.1565,0.0225,0.2807,0.1069,0.0761,0.1684,,,,0.4362,0.1396,0.4164,0.3168,0.3868,0.0088,0.0907,,0.2115,,0.124,0.025,0.1533,0.0538,0.1134,,0.0876,,0.0598,0.1652,0.1979,0.2966,0.0479,,0.2325,0.1047,,0.1726,0.2498,0.1284,0.0083,0.0474,,,0.3911,0.231,,0.0828,,,0.1809,,,0.2373,0.1401,0.1448,,,0.2291,,,,,0.5376,,,,,0.1296,,,,0.3941,0.1406,,,0.1399,,,,3.6824,0.6425,,2.1086,,0.1723,0.1116,0.0091,0.1611,0.1844,0.1376,,,0.8364,,0.5289,,,0.0209,0.0719,,,0.0463,,0.0985,,0.2775,0.28,,,0.1888,,,,0.1089,0.0931,,,,,0.4638,,0.1239,0.109,0.0173,,,0.4849,0.1233,0.7322,,0.1204,0.1994,,0.0837,,,0.2406
2008-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
