,000001.SZ,000002.SZ,000063.SZ,000069.SZ,000100.SZ,000157.SZ,000166.SZ,000333.SZ,000338.SZ,000402.SZ,000408.SZ,000413.SZ,000415.SZ,000423.SZ,000425.SZ,000503.SZ,000538.SZ,000553.SZ,000568.SZ,000625.SZ,000627.SZ,000630.SZ,000651.SZ,000661.SZ,000671.SZ,000703.SZ,000709.SZ,000725.SZ,000728.SZ,000768.SZ,000776.SZ,000783.SZ,000786.SZ,000792.SZ,000826.SZ,000839.SZ,000858.SZ,000876.SZ,000895.SZ,000898.SZ,000938.SZ,000959.SZ,000961.SZ,000963.SZ,000983.SZ,001965.SZ,001979.SZ,002001.SZ,002007.SZ,002008.SZ,002024.SZ,002027.SZ,002032.SZ,002044.SZ,002050.SZ,002065.SZ,002081.SZ,002085.SZ,002120.SZ,002142.SZ,002146.SZ,002153.SZ,002179.SZ,002202.SZ,002230.SZ,002236.SZ,002241.SZ,002252.SZ,002271.SZ,002294.SZ,002304.SZ,002310.SZ,002311.SZ,002352.SZ,002411.SZ,002415.SZ,002422.SZ,002450.SZ,002456.SZ,002460.SZ,002466.SZ,002468.SZ,002475.SZ,002493.SZ,002508.SZ,002555.SZ,002558.SZ,002572.SZ,002594.SZ,002601.SZ,002602.SZ,002624.SZ,002625.SZ,002673.SZ,002714.SZ,002736.SZ,002773.SZ,002797.SZ,002925.SZ,300003.SZ,300015.SZ,300017.SZ,300024.SZ,300033.SZ,300059.SZ,300070.SZ,300072.SZ,300122.SZ,300124.SZ,300136.SZ,300142.SZ,300144.SZ,300251.SZ,300296.SZ,300408.SZ,300433.SZ,600000.SH,600004.SH,600009.SH,600010.SH,600011.SH,600015.SH,600016.SH,600018.SH,600019.SH,600023.SH,600025.SH,600027.SH,600028.SH,600029.SH,600030.SH,600031.SH,600036.SH,600038.SH,600048.SH,600050.SH,600061.SH,600066.SH,600068.SH,600085.SH,600089.SH,600100.SH,600104.SH,600109.SH,600111.SH,600115.SH,600118.SH,600153.SH,600157.SH,600170.SH,600176.SH,600177.SH,600188.SH,600196.SH,600208.SH,600219.SH,600221.SH,600233.SH,600271.SH,600276.SH,600297.SH,600309.SH,600332.SH,600339.SH,600340.SH,600346.SH,600352.SH,600362.SH,600369.SH,600372.SH,600383.SH,600390.SH,600398.SH,600406.SH,600415.SH,600436.SH,600438.SH,600482.SH,600487.SH,600489.SH,600498.SH,600516.SH,600518.SH,600519.SH,600522.SH,600535.SH,600547.SH,600549.SH,600566.SH,600570.SH,600583.SH,600585.SH,600588.SH,600606.SH,600637.SH,600660.SH,600674.SH,600688.SH,600690.SH,600703.SH,600704.SH,600705.SH,600739.SH,600741.SH,600760.SH,600795.SH,600809.SH,600816.SH,600837.SH,600867.SH,600886.SH,600887.SH,600893.SH,600900.SH,600909.SH,600919.SH,600926.SH,600958.SH,600977.SH,600998.SH,600999.SH,601006.SH,601009.SH,601012.SH,601018.SH,601021.SH,601066.SH,601088.SH,601108.SH,601111.SH,601117.SH,601138.SH,601155.SH,601166.SH,601169.SH,601186.SH,601198.SH,601211.SH,601212.SH,601216.SH,601225.SH,601228.SH,601229.SH,601238.SH,601288.SH,601318.SH,601328.SH,601333.SH,601336.SH,601360.SH,601377.SH,601390.SH,601398.SH,601555.SH,601600.SH,601601.SH,601607.SH,601611.SH,601618.SH,601628.SH,601633.SH,601668.SH,601669.SH,601688.SH,601727.SH,601766.SH,601788.SH,601800.SH,601808.SH,601818.SH,601828.SH,601838.SH,601857.SH,601877.SH,601878.SH,601881.SH,601888.SH,601898.SH,601899.SH,601901.SH,601919.SH,601933.SH,601939.SH,601985.SH,601988.SH,601989.SH,601991.SH,601992.SH,601997.SH,601998.SH,603156.SH,603160.SH,603259.SH,603260.SH,603288.SH,603799.SH,603833.SH,603858.SH,603986.SH,603993.SH
2009-06-30,0.016371,0.020175,,0.015371,0.026574,0.028699,,,0.018081,0.021986,0.050724,0.073975,0.068667,0.029308,0.009828,0.041398,0.012778,0.042394,0.033121,0.050824,0.040147,0.060197,0.006421,0.042027,0.09413,0.048642,0.058591,0.022287,0.030036,0.035887,,0.028982,0.025377,,0.029793,0.031228,0.01506,0.016065,0.0104,0.02241,0.034424,0.017499,0.047191,,0.047293,,,0.060978,0.022832,0.033771,0.012134,0.050667,0.017463,0.020419,0.033405,0.029093,0.022985,0.046674,0.06234,0.023946,0.036692,0.011375,0.026845,0.033113,0.023823,0.029107,0.062806,0.052266,0.073404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012192,0.015582,0.020346,0.021181,0.008169,0.025116,0.013417,0.006847,0.007895,,,0.01635,0.007233,,0.019866,0.00974,0.011445,0.017801,0.018704,0.020157,0.040716,0.022312,0.027519,0.017002,0.017204,0.045904,0.007704,0.08518,0.060396,,0.021482,,0.097179,0.05034,0.024948,0.021521,0.06254,0.02939,,0.039608,0.022539,0.0749,0.012975,0.00697,0.061153,0.015487,0.024057,0.045698,,0.081655,0.02708,0.070446,0.106722,,0.027718,0.05477,,0.018727,0.012091,0.042349,0.036121,0.065654,0.023878,0.086541,0.025573,0.067024,0.042904,0.005424,0.038395,0.012611,0.073392,0.023043,0.035609,0.010438,0.007797,0.007142,0.015702,0.046522,0.035405,0.035811,0.049142,0.021554,0.04226,0.02965,0.041218,,0.018432,0.015964,0.063249,0.016179,0.019012,0.027279,0.050426,0.032679,0.013621,0.023391,0.052658,0.015477,,,,,,,,0.029676,0.020266,,,,,0.030652,,0.030863,,,,0.007592,0.007807,0.031172,,,,,,,,,,0.009569,0.004926,0.027533,,,,0.030494,0.019836,,0.014701,0.014076,,,,0.02509,,,,,0.09217,0.055342,,,0.031519,,,,0.016821,,,,,0.052695,0.057758,,0.049532,,0.020943,,0.022127,,0.00297,,,0.019757,,,,,,,,,,
2009-07-31,,0.021584,0.008314,0.017909,0.026141,0.025872,,,0.018161,0.024911,0.050544,0.071112,0.062859,0.035427,0.012016,0.037974,0.00935,0.042427,0.028758,0.050107,0.042782,0.066597,0.008994,0.04691,0.09505,0.063843,0.054423,0.023919,0.034493,0.033455,,0.026196,0.017269,0.024939,,0.029853,0.014106,0.017042,0.010883,0.020981,0.032123,0.020033,0.05341,0.019328,0.037937,,,0.047389,0.028214,0.030402,0.013699,0.036627,0.018534,0.018292,0.037572,0.027045,0.028872,0.037674,0.063257,0.024604,0.036805,0.01331,0.029583,0.045938,0.031977,0.029891,0.06329,0.047522,0.060402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010168,0.016459,0.023191,0.030399,0.009276,0.022258,0.013106,0.006288,0.008467,,,0.022348,0.008699,0.053713,0.022627,0.008252,0.009783,0.031581,0.024704,0.014416,0.048705,0.027111,0.032533,0.018006,0.024202,0.036664,0.007586,0.084116,0.064578,0.046396,0.032649,0.011801,0.099492,0.05329,0.029327,0.019734,0.071002,0.025369,0.023933,0.056528,0.026419,0.062389,0.015992,0.005498,0.059978,0.012897,0.013855,0.048213,0.042707,0.062251,0.026055,0.069838,0.113871,,0.031158,0.057082,0.054247,0.020928,0.015674,0.037671,0.037223,0.075955,0.022264,0.102695,0.027186,0.085742,0.037337,0.00404,0.034382,0.011553,0.08069,0.026687,0.041357,0.012027,0.010992,0.006355,0.018254,0.047437,0.02835,0.031814,0.045564,0.020884,0.032778,0.030577,0.034031,,0.016455,0.017868,0.064955,0.017442,0.013634,0.025965,0.048626,0.02798,0.017888,0.018472,0.040608,0.023468,,,,,,,,0.029135,0.018097,,,,,0.028363,,0.03399,,,,0.006468,0.00823,0.035727,,,,,,,,,,0.008901,0.005453,0.022907,,,,0.031646,0.021629,,0.020649,0.014318,,,,0.026851,,0.381926,,,0.083487,0.058456,,,0.040116,,,,0.020801,,,,,0.056276,0.052213,,0.045761,,0.024912,,0.017337,,0.004104,,,0.02171,,,,,,,,,,
2009-08-31,0.018205,0.021516,0.007761,0.020754,0.025316,0.026872,,,0.017829,0.026636,0.051731,0.051087,0.045988,0.036282,0.013201,0.03637,0.008067,0.044547,0.024241,0.038,,0.060529,0.010101,0.042363,0.06348,0.065041,0.041331,0.02342,0.036931,0.040038,,0.022707,0.014336,0.025577,0.036264,0.024839,0.014737,0.017874,0.01008,0.02008,0.031612,0.021366,0.044096,0.021614,0.032235,,,0.03528,0.031393,0.034818,0.016904,0.037422,0.020954,0.019209,0.038588,0.026797,0.032585,0.030564,0.056558,0.020768,0.038049,0.014171,0.032405,0.046132,0.036443,0.031902,0.068877,0.050134,0.069359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010685,0.016712,0.023768,0.038912,0.009871,0.016517,0.01204,0.007247,0.008774,,,0.022705,0.008368,0.052678,0.023382,0.00762,0.007992,0.039245,0.022381,0.012354,0.044605,0.026096,0.03188,0.017483,0.028852,,0.007041,0.075156,0.067745,0.039375,0.045038,,0.087898,0.052056,0.028281,0.019436,0.070768,0.023477,0.02245,0.064758,0.025991,0.058883,0.018786,0.005433,0.080712,0.015429,0.014149,0.051695,0.038871,0.053204,0.026502,0.067734,0.107351,,0.038216,0.046864,0.05258,0.017562,0.019722,0.036577,0.03962,0.076731,0.02248,0.092534,0.025252,0.088673,0.035869,0.003357,0.030245,0.012826,0.070635,0.019976,0.034202,,0.012321,0.006387,0.019752,0.043184,0.025595,0.026478,0.053844,0.024933,0.022358,0.034837,0.033493,,0.016922,0.016298,0.060288,0.017269,0.011916,0.025821,0.039138,0.031043,0.017563,0.017707,0.038666,,,,,,,,,0.023481,0.015129,,,,,0.02729,,0.031625,,,,0.006546,0.007748,0.03716,,,,,,,,,,0.009806,0.005406,0.025889,,,,0.030512,0.020798,,0.020672,,,,,0.025052,,0.107108,,,0.06111,0.053849,0.215936,,0.038124,,,,0.018566,,,,,0.052053,0.043934,,0.041527,,0.024397,,0.010754,,0.005567,,,0.022107,,,,,,,,,,
2009-09-30,0.014059,0.021169,0.006112,,0.0232,0.023328,,,0.01823,0.023825,0.043302,0.028249,0.043298,0.033363,0.011479,0.05732,0.007584,0.042351,0.017354,0.034735,0.036209,0.054957,0.009021,0.040438,0.047209,0.061019,0.035876,0.017094,0.035178,0.048049,,0.020598,0.011714,0.021049,0.037222,0.028796,0.014606,0.017855,0.008813,0.019676,0.031989,0.019075,0.037789,0.019925,0.029154,,,0.018837,0.031288,0.033831,0.016778,0.038188,0.018281,0.017963,0.040605,0.025083,0.028335,0.027942,0.051386,0.016767,0.034416,0.019755,0.03351,0.041751,0.039388,0.034276,0.076011,0.047866,0.080514,0.199231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012396,0.013705,0.019349,0.035519,0.008583,0.01541,0.01144,0.006651,0.007599,,,0.01519,0.007085,0.047566,0.020494,0.005954,0.006938,0.043594,0.017111,0.010745,0.038045,0.022277,0.027968,0.017723,0.031316,0.031437,0.006847,0.05704,0.098461,0.031467,0.055832,0.009208,0.078615,0.049956,0.022217,0.016507,0.070434,0.029047,0.022677,0.070995,0.026004,0.094483,0.020667,0.004853,0.104891,0.013837,0.01335,0.052945,0.037442,0.036171,0.029574,0.068089,0.080822,,0.040638,0.048295,0.042649,0.017549,0.021665,0.031694,0.040277,0.071794,0.020912,0.074695,0.024422,0.073785,0.032758,0.003034,0.026681,0.011613,0.074586,0.020425,0.030586,0.014229,0.011879,0.005106,0.017932,0.037918,0.02474,0.021518,0.056743,0.024771,,0.036068,0.028679,,0.017148,0.016172,0.066224,0.01396,0.008469,0.022983,0.028742,0.034633,0.015844,0.01667,0.041512,0.018159,,,,,,,,0.012983,0.012811,,,,,0.02291,,0.021015,,,,0.007332,0.008385,0.03116,,,,,,,,,,0.008332,0.005185,0.02154,,,,0.024753,0.017715,,0.019183,0.016398,,,0.228983,0.020236,,0.073569,,,0.056259,0.044174,0.12036,,0.033452,,,,0.015166,,,,,0.044001,0.037817,,0.037589,,0.019339,,0.000581,,0.00535,,,0.018963,,,,,,,,,,
2009-10-31,0.012164,0.018229,0.005804,0.01626,,0.022149,,,0.016565,0.020576,0.029003,0.021174,0.029357,0.024379,0.011254,0.072775,0.007369,0.030591,0.018418,0.029128,0.030531,0.043039,0.007923,0.033075,0.036868,0.0447,0.032443,0.012699,,0.040612,,0.019682,0.010601,0.017444,0.032337,0.028927,0.013717,0.015373,0.007809,0.01799,0.026947,0.015736,0.033048,0.017463,0.028118,,,0.013743,0.035511,0.029278,0.013903,0.035545,0.015231,0.015319,0.033387,0.017152,0.02362,0.027902,0.043699,0.015058,0.031801,0.01677,0.02657,0.032902,0.02451,0.029477,0.055812,0.048915,0.085965,0.152249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.878359,0.894593,0.892769,0.896041,,,,,,,,,,,,,,0.012512,0.011421,0.016151,0.027701,0.007385,0.013917,0.01051,0.004708,0.006448,,,0.008638,0.005189,0.033812,0.017775,0.005199,0.006542,0.030578,0.00994,0.008754,0.031931,0.018898,0.023354,0.015637,0.026311,0.024955,0.006389,0.049271,0.094643,0.023487,0.048135,0.007858,0.070355,0.040717,0.014752,0.014795,,0.033988,0.019677,0.056932,0.01833,0.122804,0.016671,0.004763,0.092812,0.011584,0.011429,0.041902,0.033507,0.030565,0.025659,0.062217,0.065225,,0.03945,0.043526,0.031243,,0.019466,0.028613,0.032477,0.051143,0.016695,0.063176,0.019232,0.055779,0.028116,0.002897,0.023498,0.011629,0.074215,0.015674,0.024044,0.011643,0.009259,0.004919,0.013661,0.030317,0.020295,0.014932,0.046698,0.02135,0.019957,0.032601,0.029377,,0.01783,0.014454,0.075395,,0.006793,0.016936,0.02217,0.031436,,0.01345,0.032846,0.013929,,,,,,,,0.005083,0.011524,,,,,0.018637,,0.011514,,,,0.006889,0.007944,0.023995,,,,,,,,,,0.008055,0.004787,0.018734,,,,0.019909,0.013448,,0.014579,0.015685,0.068362,,0.121864,0.018502,,0.053183,,,0.042984,0.031165,0.099475,,0.021715,,,,0.010686,,,,0.285808,0.035562,0.026713,,0.030643,,0.013901,,0.000468,,0.004627,,,0.017002,,,,,,,,,,
2009-11-30,0.010407,0.017675,0.005344,0.016163,0.023718,0.01881,,,0.018,0.018542,0.028771,0.022392,0.036733,0.019907,0.01096,0.085089,0.006492,0.022644,0.023244,0.033192,0.034002,0.048868,0.007809,0.030226,0.031306,0.052992,0.038028,0.01591,0.043181,,,0.023326,0.011462,0.016541,0.039911,0.031932,0.013407,0.016943,0.008076,0.017834,0.027764,,0.028455,0.013931,0.024336,,,0.009037,0.041153,0.025978,0.012007,0.040343,0.012578,0.021462,0.035589,,0.030789,0.033898,0.055249,0.014537,0.027096,0.019827,0.035072,0.02846,0.022914,0.038045,0.058749,0.052291,0.086048,0.123569,0.159319,0.647635,0.589175,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15594,0.188562,0.185834,0.171062,,,,,,,,,,,,,,0.012242,0.00966,0.015799,0.025378,0.007076,0.012297,0.011027,0.002548,0.005789,,,0.004588,0.003454,0.03304,0.015938,0.004702,0.006182,0.034609,0.009413,0.008116,0.028494,0.017757,0.022192,0.018555,0.02349,0.025989,0.005899,0.054425,0.084731,,0.043799,0.008007,0.079123,0.037947,0.01273,0.014531,0.057151,0.037209,0.022188,0.05416,0.015224,0.135222,0.016478,0.003368,0.113278,0.008688,0.023028,0.037509,0.028308,0.03759,,0.05761,0.056801,,0.037892,0.042642,0.035724,0.014039,0.017625,0.020979,0.030703,0.047659,0.015524,0.062827,0.0188,0.060094,0.026226,0.002855,0.023214,,0.083437,0.016673,0.027634,0.011535,0.008724,0.006985,0.012254,0.033277,0.023241,0.013658,0.040372,0.018236,0.017844,0.028158,0.034077,,0.016282,0.018433,0.087,0.013079,0.005885,0.020074,0.022508,0.04148,0.009548,0.011663,0.034538,0.010547,,,,,,,0.170367,0.004915,0.013265,,,,,0.015607,,0.006246,,,,0.006289,0.008729,0.021981,,,,,,,,,,0.007702,0.004857,0.021208,,,,0.0191,0.007098,,0.011332,0.013321,0.068497,,0.097552,0.016243,,0.041016,,,0.04008,0.033626,0.076537,,0.020959,,,,0.00981,,,,0.189788,0.031137,,,0.028676,,0.012651,,0.000457,,0.003181,,,0.015757,,,,,,,,,,
2009-12-31,0.010075,0.017415,0.005744,0.019194,0.026827,0.015797,,,0.016304,0.018649,0.028334,0.019292,,0.016688,0.012236,0.08021,0.005687,0.026227,0.024974,0.032482,0.032738,0.046393,0.007934,0.025505,0.028159,0.045998,,0.015468,0.048734,0.037873,,0.02246,0.012692,0.014792,0.044534,0.023989,0.011271,0.014729,0.008103,0.014623,0.027151,0.018648,0.02567,0.012532,0.020228,,,0.008687,0.030951,0.032191,0.011161,0.043504,0.01455,0.021001,0.033879,0.009585,0.040015,0.039525,0.076911,0.018824,0.026265,0.01822,0.036954,0.025529,0.030215,0.043575,0.050003,0.054475,0.066894,0.075047,0.098111,0.146202,0.185767,,,,,,,,,,,,,,,,,,,,,,,,,,,0.112449,0.126606,0.164889,0.128301,0.259069,,,,,,,,,,,,,0.010628,0.011151,0.019103,0.024567,0.006705,0.013802,0.010884,0.001668,0.006295,,,0.004532,0.001858,0.03024,0.01586,0.004379,0.006308,0.033371,0.010647,0.009423,0.021443,0.017225,0.019802,0.017242,0.017327,,0.004829,0.053604,0.049653,0.024024,0.037565,0.008811,0.088222,0.035974,0.013739,0.014291,0.056133,0.029959,0.018258,0.056322,0.009809,0.098335,0.015386,0.002698,0.080456,0.008182,0.027274,0.04117,0.021815,0.039809,0.022949,0.047546,0.058661,,0.038346,0.041721,0.037843,0.011488,0.014446,0.016546,0.026339,0.037196,0.017292,0.048473,0.025581,0.055457,0.020057,0.003062,0.018335,0.008316,0.058027,0.013102,0.032609,0.010636,,0.007975,0.012558,0.035508,0.020576,0.013929,0.032071,0.016147,0.017172,0.030377,0.040972,,,0.021971,,0.009198,0.005525,0.025099,0.027827,0.038695,0.0091,0.009625,0.032086,0.01068,,,,,,,0.083035,0.005274,0.016562,,,,,0.015192,,0.006269,,,,0.005698,0.008629,0.022305,,,,,,,,,,0.008296,0.005423,0.023397,,,,0.020276,0.002938,,0.011349,0.01268,0.049668,,0.061963,0.015099,,0.036738,,,0.03034,0.033634,0.069532,,0.022995,,,,0.010946,,,,0.135387,0.02825,0.025757,,0.025729,,0.013147,,0.000455,0.188566,0.002478,,,0.027872,,,,,,,,,,
2010-01-31,0.012281,0.016615,0.006608,0.02474,0.033908,0.017683,,,0.01754,0.01828,0.027166,0.01889,,,0.015594,0.065463,0.005204,0.033749,0.021932,0.029907,0.034902,0.041777,0.008303,0.025788,0.029592,,0.040467,0.021946,0.052186,0.023734,,0.025631,0.013161,0.014386,0.039731,0.022852,0.010604,0.015033,0.008428,0.016354,0.036373,0.017661,0.027413,0.010541,0.022225,,,0.007518,,0.045128,0.010469,0.048374,0.01679,0.03039,0.031763,0.007918,0.039591,0.036039,0.077291,0.021088,0.027876,0.025162,0.040435,0.029486,0.035735,0.043567,0.054856,0.043733,0.066779,0.05403,0.07457,0.11911,0.130798,,,,,,,,,,,,,,,,,,,,,,,,,,,0.071325,0.07573,0.115361,0.085064,0.181206,,,,,,,,,,,,,0.010901,0.013442,0.023242,0.022403,0.005961,0.013307,0.010377,0.001534,0.006864,,,0.003927,0.001736,0.03361,0.017681,0.005731,0.006413,0.03336,0.0114,0.010067,0.021107,0.015881,0.025964,0.016871,0.01683,0.037809,0.004808,0.048344,0.033549,0.031038,0.040826,0.009914,0.080765,0.028765,0.018518,0.013659,0.048768,0.024417,0.015711,0.051614,0.01153,0.064589,0.016109,0.001908,0.062418,0.007676,0.028239,0.04139,0.02125,0.036791,0.020451,0.040073,0.057115,,0.034974,0.034785,0.035013,0.009186,0.013387,0.014708,0.024294,0.036548,,0.039901,0.031494,0.050492,0.017003,0.003165,0.021256,0.008473,0.043037,0.011152,0.034953,0.012872,0.011311,0.008571,0.012311,0.033259,0.023497,0.016119,0.030268,0.014414,0.019574,0.03823,0.039221,,0.017714,0.020275,0.051244,0.008912,0.006591,0.029116,0.033061,0.036652,0.008627,0.010472,0.0334,0.010669,,,,,,,0.066327,0.005504,0.018341,,,,,0.015616,,0.006796,0.115447,,,0.007128,0.010677,0.021066,,,,,,,,,,0.009126,0.005737,0.019891,,,,0.020153,0.00068,,0.010112,0.012565,0.039921,,0.048276,0.010928,,0.026852,,,0.023026,0.032115,0.083267,,0.024621,,,,0.012232,0.25035,,,0.081104,0.024365,0.023252,,0.025607,,0.013954,,0.000455,0.106835,0.002005,,,0.03465,,,,,,,,,,
2010-02-28,0.01209,0.013097,0.006669,0.024209,0.026705,0.016716,,,0.014982,0.014964,0.020096,,,0.013253,0.015723,0.05458,0.004133,,0.016471,0.022709,0.034062,0.027178,,0.024902,0.028394,0.051142,0.036437,0.020268,0.03643,0.018763,0.066872,0.019464,0.016382,0.011303,0.033407,0.016565,0.008488,0.0121,0.007983,0.014613,0.03594,0.011696,0.029353,0.008778,0.022857,,,0.007009,0.015191,0.045976,0.008327,0.040327,0.015493,0.024322,0.0249,0.007244,0.027698,0.030418,0.062609,0.019984,0.025832,0.022007,0.026121,0.030416,0.030789,0.031763,,0.039145,0.072633,0.042905,0.042159,0.10868,,0.107589,,,,,,,,,,,,,,,,,,,,,,,,,,0.054718,0.053752,0.100529,0.080102,0.153584,,,,,,,,,,,,,,0.014021,0.023244,0.013092,0.004546,0.011707,0.008084,0.00118,0.005768,,,0.002456,0.001539,,0.016019,0.005578,0.005798,0.023001,0.010487,0.008798,0.017477,0.013591,0.025222,0.01384,0.014617,0.03729,0.00408,0.035656,0.028438,0.028306,0.043707,0.010028,0.064717,0.019578,0.017589,0.012405,,0.019445,0.01038,0.039776,0.01374,0.046925,0.013052,0.002071,0.022657,0.007154,0.02024,0.039795,0.018167,0.031782,0.017671,0.030368,0.043896,,,0.02717,0.024554,0.007874,0.011363,0.012196,0.020917,0.026047,0.023698,0.027981,0.028812,0.036608,0.011969,0.002788,0.019207,0.007794,0.031604,0.007851,0.031584,0.010428,0.010341,0.006837,0.009528,0.028392,0.020086,0.013382,0.019464,0.008649,0.016828,0.042805,0.034889,,0.018412,0.016827,0.034306,0.006762,0.006506,0.02173,0.031241,0.025974,,0.008606,0.025161,0.008322,,,,,,,0.038136,0.004067,0.016192,,,,,0.014209,,,0.079179,,,0.006899,0.009799,0.016853,,,,,,,,,,0.009839,0.004936,0.012539,,,,0.016084,0.000582,,0.008088,0.012471,,,0.032936,0.007487,,0.019974,,0.566128,0.009537,0.023439,,,0.021016,,,,0.010091,0.121683,,,0.055073,0.018131,0.016523,,0.019088,,0.011599,,0.000383,0.082062,0.001006,,,0.034459,,,,,,,,,,
2010-03-31,0.011755,0.009169,0.005909,0.021792,0.023831,0.015284,,,0.013459,0.012237,0.016506,0.013428,,0.011107,0.014519,0.044891,0.003438,0.035919,0.013855,0.017326,,0.019936,0.007277,0.025181,0.035738,0.052248,0.026582,,,0.012572,0.081955,,0.016848,0.01117,0.026988,0.015284,0.006119,0.010717,,0.014832,0.033094,,0.033833,0.006623,0.023424,,,0.006862,0.010475,0.042377,0.006347,0.035855,0.01417,0.029144,0.019253,0.005439,0.021133,0.027833,0.045304,0.017277,0.024643,0.019248,0.017793,0.033697,0.027621,0.029537,0.039189,0.034571,0.075755,0.047677,0.031124,0.07033,0.051467,0.09595,,,,,,,,,,,,,,,,,,,,,,,,,,0.041586,0.04773,0.084081,0.07973,0.145963,0.295134,,,,,,,,,,,,0.009434,0.013202,0.022375,0.009498,0.002669,0.008187,0.006058,0.00108,0.004559,,,0.001615,0.001136,0.032228,0.01382,0.005422,0.005314,0.016404,0.008837,0.006155,0.022151,0.010891,0.025645,0.012141,0.014667,0.031693,0.003117,0.026096,0.025982,0.024982,0.050386,0.011754,0.03533,0.014247,,0.013004,0.023976,0.019199,0.007149,0.025233,0.014261,0.043535,0.01104,0.002161,0.016035,0.005734,0.015537,0.041626,0.017084,0.037297,0.014133,0.025705,0.027903,,0.025119,0.028786,0.027672,0.008446,0.012005,0.012617,0.018681,0.025025,0.024887,0.014874,0.021622,0.024275,0.013786,0.00239,0.021628,0.007202,0.022914,0.007899,0.030659,0.008764,0.01016,0.006196,0.006012,0.02661,0.022414,0.010944,0.016816,0.005958,0.014042,,0.028777,,0.017216,0.012795,0.030887,0.006749,0.00602,0.017754,0.023315,0.027694,0.004568,0.007339,0.02073,0.006437,,,,,,,0.026081,0.002995,0.011617,,,,,0.012417,,0.005148,0.055484,,,0.005818,0.008823,0.013199,,,,,,,,,,0.008596,0.004023,0.005867,,,,0.011884,0.000519,,0.005527,0.010186,,,0.021159,0.002225,,0.012543,,0.116297,0.007449,0.014448,0.067463,,0.018192,,,,0.007593,0.082711,,,0.044159,0.014234,0.00996,,0.014783,,0.009537,,0.000328,0.040767,0.000606,,,0.024515,,,,,,,,,,
2010-04-30,0.010713,0.008126,0.006499,0.024375,0.016744,0.013756,,,0.01442,0.011198,0.02014,0.02235,,0.010987,0.012155,0.0545,0.003687,0.02757,0.014039,0.017297,,0.019525,0.007199,0.023491,0.037661,0.043308,0.014063,0.012913,0.020027,0.010726,0.069396,0.011161,0.017772,0.011354,,0.014151,0.005457,0.009957,,0.013994,0.043238,0.007375,0.033754,0.007473,0.022176,,,0.007685,0.008269,0.036169,0.005914,0.034629,0.013269,0.032466,0.024915,0.005305,0.019089,0.030917,0.03688,0.01449,0.027264,0.015538,0.017386,0.03944,0.030004,0.030648,0.036751,0.037438,0.082987,0.067022,0.038174,0.060062,0.044316,0.086556,,,,,,,,,,,,,,,,,,,,,,,,,,0.055084,0.063929,0.092549,0.09624,0.125133,0.200656,0.28336,0.507435,,,,,,,,,,0.008551,0.011025,0.019178,0.010226,0.002148,,0.005377,0.000773,0.003805,,,0.001437,0.000881,,,0.005437,0.004888,0.013568,0.008859,0.004982,0.019543,0.012406,0.019156,0.011041,0.014467,0.029975,0.002066,0.018517,0.039138,0.01861,0.050253,0.012329,0.034124,0.012164,0.017961,0.013823,0.025812,0.023153,0.007092,0.021477,0.013555,0.044444,0.0093,0.002466,0.021468,0.005902,0.016252,0.039017,0.01665,0.042633,0.013208,0.024021,0.018749,,0.026309,0.028614,0.030546,0.010604,0.011325,0.014037,0.018191,0.027751,0.023848,0.022951,0.018942,0.02262,0.014153,0.00321,0.025054,0.006763,0.025362,0.010857,0.029862,0.00534,0.008591,0.005529,0.004385,0.025515,0.022791,0.01036,0.01342,0.006051,0.010757,0.047588,0.02743,,0.017764,0.013258,0.037392,0.007482,0.004987,0.01438,0.017521,0.037868,0.00486,0.006748,0.019239,0.007192,,,,,,,0.017989,0.002384,0.010838,,,,,0.011182,,0.004677,0.029908,,,0.005025,0.007268,0.01147,,,,,,,,,,0.007537,0.002923,0.004713,,,,0.010112,0.000431,,0.004649,0.01006,0.036912,,0.017077,0.000529,,0.010504,,0.079713,0.007,0.013342,0.045706,,0.015676,,,,0.005328,0.061073,,,0.034674,0.01213,0.009997,,0.011565,,0.007431,,0.000265,0.027083,0.000791,,,0.01656,,,,,,,,,,
