,000001.SZ,000002.SZ,000063.SZ,000069.SZ,000100.SZ,000157.SZ,000166.SZ,000333.SZ,000338.SZ,000402.SZ,000408.SZ,000413.SZ,000415.SZ,000423.SZ,000425.SZ,000503.SZ,000538.SZ,000553.SZ,000568.SZ,000625.SZ,000627.SZ,000630.SZ,000651.SZ,000661.SZ,000671.SZ,000703.SZ,000709.SZ,000725.SZ,000728.SZ,000768.SZ,000776.SZ,000783.SZ,000786.SZ,000792.SZ,000826.SZ,000839.SZ,000858.SZ,000876.SZ,000895.SZ,000898.SZ,000938.SZ,000959.SZ,000961.SZ,000963.SZ,000983.SZ,001965.SZ,001979.SZ,002001.SZ,002007.SZ,002008.SZ,002024.SZ,002027.SZ,002032.SZ,002044.SZ,002050.SZ,002065.SZ,002081.SZ,002085.SZ,002120.SZ,002142.SZ,002146.SZ,002153.SZ,002179.SZ,002202.SZ,002230.SZ,002236.SZ,002241.SZ,002252.SZ,002271.SZ,002294.SZ,002304.SZ,002310.SZ,002311.SZ,002352.SZ,002411.SZ,002415.SZ,002422.SZ,002450.SZ,002456.SZ,002460.SZ,002466.SZ,002468.SZ,002475.SZ,002493.SZ,002508.SZ,002555.SZ,002558.SZ,002572.SZ,002594.SZ,002601.SZ,002602.SZ,002624.SZ,002625.SZ,002673.SZ,002714.SZ,002736.SZ,002773.SZ,002797.SZ,002925.SZ,300003.SZ,300015.SZ,300017.SZ,300024.SZ,300033.SZ,300059.SZ,300070.SZ,300072.SZ,300122.SZ,300124.SZ,300136.SZ,300142.SZ,300144.SZ,300251.SZ,300296.SZ,300408.SZ,300433.SZ,600000.SH,600004.SH,600009.SH,600010.SH,600011.SH,600015.SH,600016.SH,600018.SH,600019.SH,600023.SH,600025.SH,600027.SH,600028.SH,600029.SH,600030.SH,600031.SH,600036.SH,600038.SH,600048.SH,600050.SH,600061.SH,600066.SH,600068.SH,600085.SH,600089.SH,600100.SH,600104.SH,600109.SH,600111.SH,600115.SH,600118.SH,600153.SH,600157.SH,600170.SH,600176.SH,600177.SH,600188.SH,600196.SH,600208.SH,600219.SH,600221.SH,600233.SH,600271.SH,600276.SH,600297.SH,600309.SH,600332.SH,600339.SH,600340.SH,600346.SH,600352.SH,600362.SH,600369.SH,600372.SH,600383.SH,600390.SH,600398.SH,600406.SH,600415.SH,600436.SH,600438.SH,600482.SH,600487.SH,600489.SH,600498.SH,600516.SH,600518.SH,600519.SH,600522.SH,600535.SH,600547.SH,600549.SH,600566.SH,600570.SH,600583.SH,600585.SH,600588.SH,600606.SH,600637.SH,600660.SH,600674.SH,600688.SH,600690.SH,600703.SH,600704.SH,600705.SH,600739.SH,600741.SH,600760.SH,600795.SH,600809.SH,600816.SH,600837.SH,600867.SH,600886.SH,600887.SH,600893.SH,600900.SH,600909.SH,600919.SH,600926.SH,600958.SH,600977.SH,600998.SH,600999.SH,601006.SH,601009.SH,601012.SH,601018.SH,601021.SH,601066.SH,601088.SH,601108.SH,601111.SH,601117.SH,601138.SH,601155.SH,601166.SH,601169.SH,601186.SH,601198.SH,601211.SH,601212.SH,601216.SH,601225.SH,601228.SH,601229.SH,601238.SH,601288.SH,601318.SH,601328.SH,601333.SH,601336.SH,601360.SH,601377.SH,601390.SH,601398.SH,601555.SH,601600.SH,601601.SH,601607.SH,601611.SH,601618.SH,601628.SH,601633.SH,601668.SH,601669.SH,601688.SH,601727.SH,601766.SH,601788.SH,601800.SH,601808.SH,601818.SH,601828.SH,601838.SH,601857.SH,601877.SH,601878.SH,601881.SH,601888.SH,601898.SH,601899.SH,601901.SH,601919.SH,601933.SH,601939.SH,601985.SH,601988.SH,601989.SH,601991.SH,601992.SH,601997.SH,601998.SH,603156.SH,603160.SH,603259.SH,603260.SH,603288.SH,603799.SH,603833.SH,603858.SH,603986.SH,603993.SH
2005-01-31,0.002108,0.006617,0.00728,0.011192,0.006443,0.013814,,,,0.017741,0.017436,0.004437,0.003721,0.005105,0.002843,0.033184,0.001991,0.00473,0.001312,0.027433,0.009423,0.005771,0.001711,0.021093,0.002275,0.004262,0.001575,0.018671,0.006717,0.002157,0.015656,0.003862,0.001742,0.007224,0.021842,0.007746,0.004343,0.005054,0.003706,0.009051,0.027349,0.001708,0.002727,0.017339,0.009786,,,0.008766,0.01085,0.012794,0.007566,0.015948,0.005295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011384,0.005646,0.002407,0.003617,0.005561,0.005225,0.005708,,0.006362,,,,0.00586,0.010779,0.00948,0.012843,0.006052,0.000954,,0.013073,0.001975,0.007069,0.0018,0.004143,0.006468,0.005695,0.013036,0.003292,0.002131,0.017329,0.007154,0.008014,0.002745,0.002059,0.010907,0.003176,0.009623,0.003784,0.003415,,0.005013,0.001943,0.005872,0.003055,0.001821,0.005637,0.0103,0.002693,0.003298,0.001656,0.005582,0.013025,0.02607,0.003826,0.019387,0.01133,0.005394,0.004426,0.00476,0.007934,0.008347,0.006889,0.005367,0.006918,0.028729,0.001334,0.002574,0.00315,0.018912,0.004309,0.004736,0.015388,0.001921,0.006223,0.006167,0.011731,0.005883,0.019763,0.005033,0.006909,,0.01504,0.001645,0.004195,0.002842,0.006892,0.005281,0.001869,,0.006585,0.003714,0.003678,0.008937,0.001818,0.007968,0.010615,0.008742,0.007302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-02-28,0.003426,0.009882,0.006748,0.014752,0.01518,0.021365,,,,0.013685,0.020755,0.006151,0.0039,0.007583,0.003187,0.041689,0.005355,0.005915,0.002515,0.063224,0.009469,0.027034,0.00348,0.025649,0.002196,0.009945,0.004053,0.025086,0.008577,0.002992,0.018492,0.008172,0.003549,0.005868,0.03361,0.007202,0.010695,0.02431,0.007231,,0.014427,0.003333,0.003879,0.030851,0.010242,,,0.018144,0.025437,0.025753,0.008672,0.021556,0.007775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019295,0.007335,0.004439,0.007254,0.008469,0.012275,0.013228,,0.011782,,,0.200741,0.009326,0.015341,0.012939,0.011756,0.009099,0.001122,,0.014156,0.002889,0.009687,0.003058,0.003379,0.007984,0.006036,0.021299,0.00562,0.004812,0.026119,0.010276,0.010024,0.003587,0.003269,0.026765,0.007495,0.011877,0.007417,0.006517,0.003736,0.005797,0.003588,0.009835,,,0.007377,0.009278,0.00316,0.005884,0.002684,0.012067,0.026651,0.024572,,0.014312,0.023074,0.008985,0.009952,0.004353,0.01216,0.010377,0.011524,0.005727,0.012212,0.01631,0.001928,0.013755,0.0047,0.015082,0.01165,0.010818,0.017646,0.00846,0.010027,0.011115,0.022888,0.005302,0.021618,0.009135,0.015874,0.01949,0.01799,0.002963,0.006477,0.004541,0.016161,0.016129,0.002735,0.00693,0.009031,0.003978,0.009136,0.020415,0.003685,0.011053,0.013492,0.01335,0.008271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-03-31,0.002573,0.009717,0.007211,0.011273,0.008584,0.0152,,,,0.012942,0.011415,0.007582,0.003563,0.015314,0.005925,0.031106,0.017825,0.01436,0.002676,0.030088,0.009528,0.022808,0.005292,0.030635,0.001612,0.008622,0.005456,0.021219,0.006849,0.014328,0.047037,0.004686,0.003755,0.016003,0.026254,0.008339,0.010366,0.013771,0.008711,0.011485,0.00897,0.003218,0.002499,0.016654,0.009796,,,0.023005,0.028878,0.022744,0.016536,0.075808,0.008858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006725,0.010423,0.005417,0.006869,0.008047,0.00504,0.005819,,0.00685,,,0.039346,0.005993,0.018573,0.01009,0.017744,0.006117,0.001005,,0.012554,0.005794,0.004599,0.001644,0.005683,0.038301,0.008583,0.00974,0.005084,0.003957,0.011955,0.004863,0.012146,0.004219,0.002318,0.017105,0.006963,0.011915,0.01056,0.007669,0.005559,0.004227,0.002544,0.013179,0.008922,0.006301,0.013572,0.00578,0.052515,0.007298,0.003534,,0.018502,0.008492,0.007502,0.014772,0.008165,0.007118,0.008075,0.008612,0.025126,0.010874,0.117336,0.004879,0.011044,0.0136,0.00881,0.006816,0.005257,0.007912,0.01769,0.008843,0.044662,0.004493,0.020432,0.016871,0.023839,0.007654,0.009367,0.006097,0.015431,0.009806,0.010924,0.002287,0.009364,0.003666,0.010292,0.01127,0.003596,0.008617,0.004799,0.004522,0.004193,0.01688,0.003849,0.007306,0.020577,0.025222,0.007223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-04-30,0.01447,,0.014056,0.008205,0.015973,0.022812,,,,0.012818,0.019615,0.01323,0.003552,0.009172,0.005529,0.039878,0.011627,0.007258,0.009579,0.031536,0.011766,0.017012,0.005994,0.015681,0.001934,0.010243,0.00562,0.024014,0.020221,0.00782,0.017028,0.008051,0.00355,0.015694,0.020951,0.01198,0.013933,0.015942,0.010534,0.013818,0.00833,0.003001,0.004401,0.03628,0.013314,,,0.019584,0.026839,0.028164,0.018721,0.052919,0.025101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008601,0.013,0.005325,0.006451,0.007575,0.010934,0.006954,,0.018972,,,0.027506,0.006548,0.013242,0.039377,0.016401,0.009824,0.001149,,0.007158,0.00485,0.011093,0.001938,0.005946,0.026239,0.010315,0.014323,0.0069,,0.010082,0.007404,0.011165,0.010026,0.004254,0.038497,0.011428,0.016711,0.008687,0.012706,0.005174,0.007935,0.002308,0.009195,0.008293,0.005695,0.011754,0.015297,0.081087,0.015734,0.005726,0.019278,0.01651,0.018364,0.006211,,0.011689,0.020527,0.007102,0.006457,0.027424,0.019694,0.041086,0.006836,0.015299,0.010022,0.029156,0.00411,0.005686,0.0085,0.013029,0.010349,0.036429,0.003176,0.028001,0.009658,0.028384,,0.01143,0.006984,0.019142,0.017274,0.015333,0.002596,0.008399,0.004037,0.010145,0.023416,0.008554,0.008141,0.007198,0.02404,0.012253,0.021103,0.007075,0.016549,0.016241,0.045778,0.007786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-05-31,0.006191,0.007436,,0.005296,0.009796,0.010878,,,,0.010498,0.013948,0.007272,0.016655,0.006928,0.003699,0.0427,0.007332,0.007198,0.016704,0.020249,0.006087,0.010991,0.004895,0.014079,0.001628,0.017273,0.004176,,0.017535,0.00457,0.015611,0.005227,0.004415,0.011659,0.017095,0.009029,0.010333,0.016745,0.00918,0.011542,0.029604,0.001724,0.003899,0.026694,0.012065,,,0.010419,0.019085,0.017065,0.012164,0.034463,0.015144,0.198813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004734,,0.00426,0.003724,0.005604,0.007023,0.005802,,0.014001,,,0.044264,0.007677,0.009147,0.02625,0.031215,0.007668,0.000764,,0.005707,0.004528,0.004647,0.001692,0.00518,0.011261,0.01901,0.008032,0.009764,0.003927,0.013787,0.003306,0.006823,0.003453,0.002053,0.016629,0.011338,0.009301,0.012102,0.007637,0.003334,0.006993,0.002409,0.007569,0.008654,0.00304,0.011993,0.014225,0.028992,0.00882,0.003531,0.011008,0.01109,0.017698,0.009453,0.010564,0.012272,0.012356,0.005557,0.007009,0.026021,0.016126,0.019732,0.005295,0.012636,0.008101,0.020465,0.002534,0.007055,0.009681,0.009536,0.007335,0.016491,0.004607,0.014204,0.008526,0.010736,0.008491,0.00517,0.005088,0.007341,0.008053,0.009726,0.001762,0.012333,0.002592,0.00725,0.020392,0.00222,0.007022,,0.018687,0.017412,0.010519,0.003841,0.006799,0.010634,0.013651,0.00864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-06-30,0.007682,0.010523,0.007907,0.00729,0.014925,0.021804,,,,0.013338,0.012712,0.014624,,0.020144,0.005074,0.080944,0.015526,0.007941,0.011284,0.028244,0.012147,0.018235,0.003663,0.026822,0.003615,0.016096,0.00767,0.03343,0.016095,0.009654,0.018164,0.008134,,0.01891,0.021916,0.015993,0.013783,0.013734,0.008669,0.024784,0.019284,0.004534,0.014125,0.030961,0.031614,,,0.02309,0.031799,0.054323,,0.100413,,0.170241,0.209194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011914,0.017381,0.004837,0.009331,0.007563,0.009251,0.014495,,0.015751,,,0.095513,0.019337,0.022854,,0.064055,0.01407,0.001315,,0.012219,0.004446,0.005233,0.003715,0.003028,0.018291,0.023468,0.015835,0.013144,0.005161,,0.009774,0.007056,0.012154,0.00591,0.030357,0.012504,0.020527,0.005205,0.010551,0.010106,0.004947,0.006462,0.009054,0.006246,0.004507,0.020624,,0.12305,0.007416,0.015255,0.018213,0.016018,0.018469,0.019536,0.013273,0.015463,0.014751,0.003754,0.007737,0.02869,0.022704,0.030503,0.015238,0.017138,0.023588,0.016372,0.006017,0.006697,0.009214,0.006512,0.018767,0.019506,0.010037,,0.010046,0.009661,0.009196,0.020774,0.007994,0.007792,0.018182,0.022713,0.002785,,0.008311,0.018662,0.04399,0.00238,0.008003,0.008475,,0.028537,0.037558,0.005146,,0.013608,0.016525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-07-31,0.003996,0.012804,0.006979,0.004595,0.008936,0.005431,,,,0.011842,0.011808,0.012619,0.009666,0.006631,0.006221,0.051374,0.007051,0.010349,0.009818,0.016865,0.014191,0.009794,0.0038,0.017268,0.005948,0.021171,0.002267,0.027523,0.011748,0.010535,0.028498,0.011362,0.005242,0.01803,0.031054,0.008785,0.008901,0.013252,0.006237,0.015336,0.009431,0.002666,0.005317,0.019472,0.019652,,,0.015732,0.015312,0.025038,,0.072374,,,0.068022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008756,0.010602,0.002727,0.004485,0.014076,0.006644,0.010409,,,,,0.033509,0.015133,0.028485,,0.034878,0.013322,0.000683,,0.009644,0.00344,0.004139,0.002289,0.001671,0.009612,0.010276,0.010376,0.00985,0.004602,0.012169,0.008498,0.007047,0.006325,0.003274,,0.009023,0.014733,0.005642,0.004154,0.003803,0.012685,0.006064,0.0104,0.001883,0.003817,0.008993,0.004535,0.087198,0.005298,0.004399,,0.015693,0.025963,0.006137,0.017402,0.006221,,0.005462,0.006102,0.008404,0.022771,0.018989,,0.012652,0.012163,0.005864,0.002095,0.003972,0.007563,0.003682,0.026587,0.008728,0.004977,,0.006184,0.006874,0.005491,0.009756,0.008664,0.00587,0.025464,0.017138,0.001978,0.014024,0.00589,0.013166,0.013024,0.002139,0.004948,0.005849,0.014225,0.025662,0.013588,0.002096,,0.004963,0.019524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-08-31,0.007115,0.021409,0.006709,0.013394,0.019056,0.016167,,,,0.009979,0.029562,0.033279,0.013431,0.010396,0.021115,0.08416,0.013707,0.022044,0.014303,0.029077,0.045131,0.01565,0.008435,0.032155,0.015869,0.034662,0.004118,0.046273,0.046385,0.011542,0.028505,0.022116,0.014068,0.014263,0.040305,0.024619,0.013153,0.036692,0.00538,0.021116,0.018984,0.008616,0.010875,0.016052,0.023336,,,0.027668,0.056285,0.065459,0.014537,0.105605,0.050513,0.114243,0.094027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008996,0.009258,0.005336,0.04675,0.017953,0.016231,0.015575,,0.018319,,,0.056887,0.017643,0.024806,0.052706,0.051723,0.016613,0.002534,,0.012622,0.012267,0.009862,0.006443,0.004539,0.014529,0.031383,0.014323,0.023951,0.022196,0.021123,0.015197,0.014477,0.028285,0.016563,0.033328,0.022089,0.032191,0.010526,0.018177,0.011949,0.015737,0.016466,0.015266,0.006393,0.011384,0.013283,0.020308,0.110937,0.016985,0.01952,0.085178,0.025895,0.034815,0.028323,0.022265,0.021064,0.057663,0.006764,0.007782,0.010755,0.024952,0.053688,0.063604,0.02279,0.029736,0.024484,0.013272,0.00493,0.059107,0.007702,0.027959,0.011711,0.014254,0.062435,0.007219,0.015838,0.017804,0.023262,0.023301,0.010632,0.021206,0.025511,0.005179,0.023808,0.017269,0.025919,0.025753,0.008721,0.018653,0.007131,0.016386,0.046478,0.032821,0.006339,0.016412,0.010329,0.051845,0.012381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-09-30,,0.011067,0.006628,0.003458,0.013409,0.010038,,,,0.008909,0.028649,0.024915,0.014797,0.008673,0.012748,0.068021,0.010225,0.01735,0.017672,0.024694,0.035418,,0.003326,0.028775,0.016497,0.022961,0.003567,0.043786,0.046096,0.0103,0.021879,0.018026,0.008214,0.008477,0.033662,0.015101,0.008972,0.032316,0.00572,0.012323,0.024263,0.007805,0.009894,0.033206,0.016721,,,0.02231,,0.065596,0.015432,0.055755,0.016758,,0.063923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005438,0.005911,0.004731,0.021455,0.012961,0.014263,0.012804,,0.008188,,,0.023763,0.011565,0.018983,0.041693,0.027272,0.010879,0.009026,,0.01008,0.00822,0.004313,0.004965,0.004053,0.02981,0.015494,,0.041348,0.012121,0.015118,0.036766,0.007753,0.023386,,0.022144,0.015245,0.022444,0.008038,0.025447,0.015094,0.013514,,0.010678,0.00665,0.010737,0.00793,0.013991,0.078695,0.017151,0.017628,0.025967,0.034257,0.045481,0.015672,0.012136,0.028892,0.018872,0.012969,0.007745,0.010325,0.020035,0.086296,0.033784,0.030064,0.016789,0.034548,,0.002298,0.021755,0.007689,0.043021,0.010938,0.018758,0.095672,0.006033,0.009065,0.010417,0.018681,0.012345,0.014502,0.041318,0.015221,0.005873,0.021623,0.013,0.021572,0.021857,0.013722,0.031676,0.005194,0.01359,0.043046,,0.008792,0.007822,0.006978,0.023248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-10-31,0.007699,0.012571,0.010141,0.005107,0.005616,0.006318,,,,0.007786,0.02842,0.012139,0.006339,0.005731,0.015244,0.039377,0.007309,0.011575,,0.021511,,0.013422,0.003456,0.020254,0.032324,0.019734,,,0.020396,,0.015909,0.01485,0.011892,0.009045,0.045671,0.010501,0.006783,0.022311,0.006682,0.018555,0.015875,,0.004882,0.029612,0.018498,,,0.051342,,,0.014257,,0.020663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005458,,0.004403,0.013392,0.010298,0.012433,0.0143,,0.00682,,,0.012344,0.008737,0.014651,0.025212,0.014791,0.006795,0.00652,,0.006944,0.003329,0.003796,0.002011,0.006378,0.024772,0.007739,0.03169,0.019624,0.007752,0.009167,0.034919,0.004433,0.009559,,0.026111,0.006454,0.029975,0.008112,0.011479,0.00817,0.011124,,0.008938,0.005787,0.008072,0.011227,0.011577,0.05054,0.007219,0.029496,0.01714,0.023507,0.011536,0.008871,0.01204,0.022882,0.008937,0.009165,0.006443,0.012097,0.025967,0.054872,0.031806,0.020964,0.011247,0.018218,0.01997,0.004553,0.019739,0.009741,0.026108,0.016167,0.015961,0.061897,0.006549,0.00952,0.006904,,0.009711,0.014527,0.035566,0.009087,0.002459,0.011915,0.004686,0.009568,0.011405,0.005904,0.015805,0.005768,0.010782,0.020562,,0.005648,0.009212,0.010238,0.020483,0.004423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
