,000001.SZ,000002.SZ,000060.SZ,000063.SZ,000069.SZ,000100.SZ,000157.SZ,000166.SZ,000333.SZ,000338.SZ,000402.SZ,000413.SZ,000415.SZ,000423.SZ,000425.SZ,000503.SZ,000538.SZ,000540.SZ,000559.SZ,000568.SZ,000623.SZ,000625.SZ,000627.SZ,000630.SZ,000651.SZ,000671.SZ,000709.SZ,000723.SZ,000725.SZ,000728.SZ,000768.SZ,000776.SZ,000783.SZ,000786.SZ,000792.SZ,000826.SZ,000839.SZ,000858.SZ,000876.SZ,000895.SZ,000898.SZ,000938.SZ,000959.SZ,000961.SZ,000963.SZ,000983.SZ,001965.SZ,001979.SZ,002007.SZ,002008.SZ,002024.SZ,002027.SZ,002044.SZ,002050.SZ,002065.SZ,002074.SZ,002081.SZ,002085.SZ,002142.SZ,002146.SZ,002153.SZ,002202.SZ,002230.SZ,002236.SZ,002241.SZ,002252.SZ,002294.SZ,002304.SZ,002310.SZ,002352.SZ,002385.SZ,002411.SZ,002415.SZ,002450.SZ,002456.SZ,002460.SZ,002466.SZ,002468.SZ,002470.SZ,002475.SZ,002493.SZ,002500.SZ,002508.SZ,002555.SZ,002558.SZ,002572.SZ,002594.SZ,002601.SZ,002602.SZ,002608.SZ,002624.SZ,002625.SZ,002673.SZ,002714.SZ,002736.SZ,002739.SZ,002797.SZ,002925.SZ,300003.SZ,300015.SZ,300017.SZ,300024.SZ,300027.SZ,300033.SZ,300059.SZ,300070.SZ,300072.SZ,300122.SZ,300124.SZ,300136.SZ,300144.SZ,300251.SZ,300408.SZ,300433.SZ,600000.SH,600008.SH,600009.SH,600010.SH,600011.SH,600015.SH,600016.SH,600018.SH,600019.SH,600023.SH,600025.SH,600028.SH,600029.SH,600030.SH,600031.SH,600036.SH,600038.SH,600048.SH,600050.SH,600061.SH,600066.SH,600068.SH,600085.SH,600089.SH,600100.SH,600104.SH,600109.SH,600111.SH,600115.SH,600118.SH,600153.SH,600157.SH,600170.SH,600176.SH,600177.SH,600188.SH,600196.SH,600208.SH,600219.SH,600221.SH,600233.SH,600271.SH,600276.SH,600297.SH,600309.SH,600332.SH,600339.SH,600340.SH,600346.SH,600352.SH,600362.SH,600369.SH,600372.SH,600373.SH,600376.SH,600383.SH,600390.SH,600398.SH,600406.SH,600415.SH,600436.SH,600438.SH,600482.SH,600487.SH,600489.SH,600498.SH,600516.SH,600518.SH,600519.SH,600522.SH,600535.SH,600547.SH,600549.SH,600570.SH,600583.SH,600585.SH,600588.SH,600606.SH,600637.SH,600660.SH,600663.SH,600674.SH,600682.SH,600688.SH,600690.SH,600703.SH,600704.SH,600705.SH,600739.SH,600741.SH,600795.SH,600804.SH,600809.SH,600816.SH,600820.SH,600837.SH,600867.SH,600886.SH,600887.SH,600893.SH,600900.SH,600909.SH,600919.SH,600926.SH,600958.SH,600959.SH,600977.SH,600999.SH,601006.SH,601009.SH,601012.SH,601018.SH,601021.SH,601088.SH,601099.SH,601108.SH,601111.SH,601117.SH,601155.SH,601166.SH,601169.SH,601186.SH,601198.SH,601211.SH,601212.SH,601216.SH,601225.SH,601228.SH,601229.SH,601238.SH,601288.SH,601318.SH,601328.SH,601333.SH,601336.SH,601360.SH,601377.SH,601390.SH,601398.SH,601555.SH,601600.SH,601601.SH,601607.SH,601611.SH,601618.SH,601628.SH,601633.SH,601668.SH,601669.SH,601688.SH,601718.SH,601727.SH,601766.SH,601788.SH,601800.SH,601808.SH,601818.SH,601828.SH,601838.SH,601857.SH,601866.SH,601877.SH,601878.SH,601881.SH,601888.SH,601898.SH,601899.SH,601901.SH,601919.SH,601933.SH,601939.SH,601958.SH,601985.SH,601988.SH,601989.SH,601991.SH,601992.SH,601997.SH,601998.SH,603160.SH,603260.SH,603288.SH,603799.SH,603833.SH,603858.SH,603993.SH
20050131,,,,-0.08970854956579276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8531199083780374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0171695492705817,,,,,,,-0.45034420656214824,0.07777813163757047,,,,,,,,,,,,,,,,0.17802802936755094,,,,,,,-0.49178123552191816,,,,,,,,,,2.8918705912014984,,,,,-0.3358325272459318,,,,,,,,,,,,,,,,,,,,,,,,,0.2465142786889452,,,,,,,,1.6399289073939538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20050228,,,,-0.3879214181985751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9493505014109181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.148589881124233,,,,,,,-0.6570006304382824,-0.015022847112894835,,,,,,,,,,,,,,,,0.09750289597086212,,,,,,,-0.6773930819524231,,,,,,,,,,2.5550983301410817,,,,,-0.5632240086789961,,,,,,,,,,,,,,,,,,,,,,,,,0.031133344621504428,,,,,,,,1.0019482822806325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20050331,,,,-0.2911611289537758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.806999996490837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.1039826287402221,,,,,,,-0.5318888404530404,0.29259851846801155,,,,,,,,,,,,,,,,0.3215344152777545,,,,,,,-0.461332148570007,,,,,,,,,,2.9931367852977537,,,,,-0.2964953159052657,,,,,,,,,,,,,,,,,,,,,,,,,0.8006748415514722,,,,,,,,1.5595177918041914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20050429,,,,0.01219393402246168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5955593784601868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.1553099561758255,,,,,,,-0.5187893014460171,0.5336607174267843,,,,,,,,,,,,,,,,0.3962608808559732,,,,,,,-0.40547620931794254,,,,,,,,,,1.8975606825433458,,,,,-0.38155783302450724,,,,,,,,,,,,,,,,,,,,,,,,,0.9830621932384347,,,,,,,,1.6708690789814746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20050531,,,,0.30360958299413343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4101305663254165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6634002382751943,,,,,,,-0.2103043641706685,0.6344911122915269,,,,,,,,,,,,,,,,0.416192103335311,,,,,,,-0.2506777327631991,,,,,,,,,,2.1654363917407835,,,,,-0.10815644287022406,,,,,,,,,,,,,,,,,,,,,,,,,0.9367476130618431,,,,,,,,2.2071105948893686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20050630,,,,0.45219489318210526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3119634979677686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7344036016346697,,,,,,,-0.19821548132707612,0.9180383991314341,,,,,,,,,,,,,,,,0.4738576983213218,,,,,,,-0.22971797247144077,,,,,,,,,,1.6599368802939805,,,,,-0.08029475507747817,,,,,,,,,,,,,,,,,,,,,,,,,0.8100131689114975,,,,,,,,2.498119316432077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20050729,,,,0.23493420086302924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.43657734839036166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5578149292312878,,,,,,,-0.487474552063801,1.1382014822169657,,,,,,,,,,,,,,,,0.8192292968360808,,,,,,,-0.12198342913102711,,,,,,,,,,1.8733289686987427,,,,,-0.1389298522355006,,,,,,,,,,,,,,,,,,,,,,,,,0.6971863568657303,,,,,,,,2.498119316432077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20050831,,,,0.15183059786243314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5985306911671553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8665028783875692,,,,,,,-0.6263976143902746,1.2798056267718807,,,,,,,,,,,,,,,,0.7414720878132496,,,,,,,-0.22404676163396334,,,,,,,,,,1.2338218746145482,,,,,-0.38351577094575284,,,,,,,,,,,,,,,,,,,,,,,,,0.5523373264934774,,,,,,,,2.2734102353140915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20050930,,,,-0.1137940376660531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.549669004708755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6634002382751943,,,,,,,-0.5099505481960762,1.4236407890835918,,,,,,,,,,,,,,,,0.7414720878132496,,,,,,,-0.19808698955876514,,,,,,,,,,0.9525964072609293,,,,,-0.557758764478047,,,,,,,,,,,,,,,,,,,,,,,,,0.5134926093728233,,,,,,,,2.4834832389076937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20051031,,,,-0.011684459777946259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6014694348813843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3339393692042879,,,,,,,-0.4116983343936863,1.4362553641118425,,,,,,,,,,,,,,,,0.8273689880088552,,,,,,,0.08093384850537604,,,,,,,,,,1.1060420199998935,,,,,-0.3338261431816884,,,,,,,,,,,,,,,,,,,,,,,,,0.35786844231068005,,,,,,,,3.014324075270623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
